"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-01","2018","02","01","†","7.0","","-5.0","","1.0","","17.0","","0.0","","0.0","","0.0","T","0.0","","7","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-02","2018","02","02","†","-8.0","","-12.5","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-03","2018","02","03","†","1.5","","-11.5","","-5.0","","23.0","","0.0","","0.0","","1.6","","1.8","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-04","2018","02","04","†","1.5","","-4.0","","-1.3","","19.3","","0.0","","0.0","","5.0","","8.4","","7","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-05","2018","02","05","†","-6.5","","-13.5","","-10.0","","28.0","","0.0","","0.0","","1.2","","1.0","","11","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-06","2018","02","06","†","-3.0","","-10.0","","-6.5","","24.5","","0.0","","0.0","","2.8","","2.2","","11","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-07","2018","02","07","†","-3.5","","-11.0","","-7.3","","25.3","","0.0","","0.0","","12.6","","5.6","","14","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-08","2018","02","08","†","-5.0","","-13.5","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-09","2018","02","09","†","-3.5","","-9.5","","-6.5","","24.5","","0.0","","0.0","","9.4","","8.4","","22","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-10","2018","02","10","†","-2.5","","-5.5","","-4.0","","22.0","","0.0","","0.0","","6.4","","10.2","","26","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-11","2018","02","11","†","0.5","","-3.5","","-1.5","","19.5","","0.0","","7.8","","0.4","","8.6","","32","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-12","2018","02","12","†","-0.5","","-8.5","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","","26","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-13","2018","02","13","†","1.0","","-14.5","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","","25","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-14","2018","02","14","†","5.5","","-5.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-15","2018","02","15","†","8.0","","3.0","","5.5","","12.5","","0.0","","0.4","","0.0","","0.4","","20","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-16","2018","02","16","†","2.5","","-4.0","","-0.8","","18.8","","0.0","","0.0","","0.0","T","0.0","","9","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-17","2018","02","17","†","-0.5","","-7.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-18","2018","02","18","†","4.0","","-3.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-19","2018","02","19","†","12.0","","-2.0","","5.0","","13.0","","0.0","","16.2","","0.0","","16.2","","9","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-20","2018","02","20","†","17.0","","4.0","","10.5","","7.5","","0.0","","7.8","","0.0","","7.8","","2","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-21","2018","02","21","†","13.0","","1.5","","7.3","","10.7","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-22","2018","02","22","†","1.5","","-2.0","","-0.3","","18.3","","0.0","","0.0","","0.0","T","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-23","2018","02","23","†","9.5","","-0.5","","4.5","","13.5","","0.0","","6.0","","0.0","","6.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-24","2018","02","24","†","4.0","","0.5","","2.3","","15.7","","0.0","","6.8","","0.0","","6.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-25","2018","02","25","†","11.5","","0.5","","6.0","","12.0","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-26","2018","02","26","†","9.0","","0.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-27","2018","02","27","†","13.5","","0.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-02-28","2018","02","28","†","15.5","","3.5","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-01","2018","03","01","†","2.0","","1.0","","1.5","","16.5","","0.0","","0.0","T","26.4","","31.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-02","2018","03","02","†","2.5","","-1.5","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-03","2018","03","03","†","4.0","","-2.5","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-04","2018","03","04","†","3.0","","-2.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-05","2018","03","05","†","3.5","","-5.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-06","2018","03","06","†","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","","10","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-07","2018","03","07","†","5.0","","-2.0","","1.5","","16.5","","0.0","","0.0","T","0.0","T","0.2","","9","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-08","2018","03","08","†","0.5","","-5.5","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","","7","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-09","2018","03","09","†","3.5","","-3.5","","0.0","","18.0","","0.0","","0.0","","0.0","T","0.0","","7","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-10","2018","03","10","†","2.5","","-3.5","","-0.5","","18.5","","0.0","","0.0","","0.0","T","0.0","","7","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-11","2018","03","11","†","2.5","","-5.5","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","","7","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-12","2018","03","12","†","0.5","","-2.0","","-0.8","","18.8","","0.0","","0.0","","3.6","","1.6","","6","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-13","2018","03","13","†","3.0","","-7.5","","-2.3","","20.3","","0.0","","0.0","","5.6","","3.4","","9","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-14","2018","03","14","†","1.5","","-2.5","","-0.5","","18.5","","0.0","","0.0","","0.0","T","0.0","","12","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-15","2018","03","15","†","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","0.0","T","0.0","","8","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-16","2018","03","16","†","0.5","","-6.5","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-17","2018","03","17","†","7.0","","-6.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-18","2018","03","18","†","11.0","","-6.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-19","2018","03","19","†","-1.0","","-3.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-20","2018","03","20","†","0.5","","-5.5","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-21","2018","03","21","†","2.5","","-2.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-22","2018","03","22","†","5.0","","-3.5","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-23","2018","03","23","†","5.0","","-4.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-24","2018","03","24","†","1.5","","-3.5","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-25","2018","03","25","†","2.0","","-4.5","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-26","2018","03","26","†","8.5","","-2.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-27","2018","03","27","†","7.5","","1.5","","4.5","","13.5","","0.0","","4.8","","0.0","","4.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-28","2018","03","28","†","6.5","","3.0","","4.8","","13.2","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-29","2018","03","29","†","5.0","","1.5","","3.3","","14.7","","0.0","","23.8","","0.0","","23.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-30","2018","03","30","†","6.5","","2.5","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-03-31","2018","03","31","†","9.5","","-2.0","","3.8","","14.2","","0.0","","5.1","","0.0","","5.1","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-01","2018","04","01","†","5.0","","-2.5","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-02","2018","04","02","†","8.0","","-3.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-03","2018","04","03","†","9.0","","-0.5","","4.3","","13.7","","0.0","","25.9","","0.0","","25.9","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-04","2018","04","04","†","5.5","","-1.5","","2.0","","16.0","","0.0","","1.4","","0.4","","2.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-05","2018","04","05","†","3.5","","-5.5","","-1.0","","19.0","","0.0","","0.0","","0.2","","0.2","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-06","2018","04","06","†","6.5","","-2.5","","2.0","","16.0","","0.0","","0.4","","2.4","","3.4","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-07","2018","04","07","†","1.0","","-5.5","","-2.3","","20.3","","0.0","","0.0","","0.0","T","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-08","2018","04","08","†","1.5","","-4.0","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-09","2018","04","09","†","2.0","","-4.0","","-1.0","","19.0","","0.0","","0.0","","0.2","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-10","2018","04","10","†","6.0","","-4.0","","1.0","","17.0","","0.0","","0.0","","0.2","","0.6","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-11","2018","04","11","†","7.0","","-1.0","","3.0","","15.0","","0.0","","0.0","T","0.0","T","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-12","2018","04","12","†","18.5","","0.5","","9.5","","8.5","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-13","2018","04","13","†","5.0","","2.5","","3.8","","14.2","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-14","2018","04","14","†","2.0","","-3.0","","-0.5","","18.5","","0.0","","5.0","","4.8","","27.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-15","2018","04","15","†","1.5","","-2.5","","-0.5","","18.5","","0.0","","35.2","","2.6","","44.0","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-16","2018","04","16","†","3.5","","0.5","","2.0","","16.0","","0.0","","11.2","","0.0","T","11.6","","7","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-17","2018","04","17","†","2.5","","-0.5","","1.0","","17.0","","0.0","","0.0","","0.2","","0.2","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-18","2018","04","18","†","5.0","","0.5","","2.8","","15.2","","0.0","","0.0","","0.0","T","0.0","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-19","2018","04","19","†","4.5","","0.5","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-20","2018","04","20","†","8.0","","-1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-21","2018","04","21","†","14.0","","-2.0","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-22","2018","04","22","†","15.0","","-1.5","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-23","2018","04","23","†","13.0","","2.5","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-24","2018","04","24","†","18.0","","5.0","","11.5","","6.5","","0.0","","12.2","","0.0","","12.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-25","2018","04","25","†","11.0","","6.0","","8.5","","9.5","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-26","2018","04","26","†","16.5","","3.5","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-27","2018","04","27","†","13.5","","3.0","","8.3","","9.7","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-28","2018","04","28","†","7.0","","3.0","","5.0","","13.0","","0.0","","8.2","","0.0","T","8.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-29","2018","04","29","†","11.5","","0.5","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-04-30","2018","04","30","†","19.5","","0.0","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-01","2018","05","01","†","26.0","","7.5","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-02","2018","05","02","†","27.5","","15.5","","21.5","","0.0","","3.5","","2.2","","0.0","","2.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-03","2018","05","03","†","21.5","","13.5","","17.5","","0.5","","0.0","","15.2","","0.0","","15.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-04","2018","05","04","†","26.0","","9.0","","17.5","","0.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-05","2018","05","05","†","25.5","","8.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-06","2018","05","06","†","19.5","","9.0","","14.3","","3.7","","0.0","","4.4","","0.0","","4.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-07","2018","05","07","†","16.5","","7.5","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-08","2018","05","08","†","17.5","","6.0","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-09","2018","05","09","†","22.0","","8.0","","15.0","","3.0","","0.0","","7.0","","0.0","","7.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-10","2018","05","10","†","21.5","","14.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-11","2018","05","11","†","12.0","","4.0","","8.0","","10.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-12","2018","05","12","†","13.5","","4.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-13","2018","05","13","†","15.0","","7.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-14","2018","05","14","†","22.5","","9.0","","15.8","","2.2","","0.0","","16.8","","0.0","","16.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-15","2018","05","15","†","21.0","","14.0","","17.5","","0.5","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-16","2018","05","16","†","17.5","","7.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-17","2018","05","17","†","24.0","","10.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-18","2018","05","18","†","13.0","","7.5","","10.3","","7.7","","0.0","","6.4","","0.0","","6.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-19","2018","05","19","†","18.0","","7.5","","12.8","","5.2","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2018-05-20","2018","05","20","†","20.5","","10.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
