"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-01-26","2019","01","26","†","-1.5","","-13.5","","-7.5","","25.5","","0.0","","0.0","","7.0","","4.0","","10","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-01-27","2019","01","27","†","-5.0","","-13.5","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","","14","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-01-28","2019","01","28","†","0.5","","-18.0","","-8.8","","26.8","","0.0","","0.0","","10.4","","9.6","","13","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-01-29","2019","01","29","†","-2.0","","-9.5","","-5.8","","23.8","","0.0","","0.0","","0.4","","0.2","","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-01-30","2019","01","30","†","-14.5","","-20.0","","-17.3","","35.3","","0.0","","0.0","","0.0","T","0.0","","22","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-01-31","2019","01","31","†","-11.5","","-22.5","","-17.0","","35.0","","0.0","","0.0","","0.0","T","0.0","","22","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-01","2019","02","01","†","-8.5","","-20.5","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-02","2019","02","02","†","2.5","","-17.0","","-7.3","","25.3","","0.0","","0.0","T","0.0","","0.0","T","20","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-03","2019","02","03","†","9.5","","0.0","","4.8","","13.2","","0.0","","0.0","T","0.0","","0.0","T","18","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-04","2019","02","04","†","13.5","","5.5","","9.5","","8.5","","0.0","","2.6","","0.0","","2.6","","2","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-05","2019","02","05","†","5.0","","-2.5","","1.3","","16.7","","0.0","","0.4","","0.0","","0.4","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-06","2019","02","06","†","0.0","","-4.0","","-2.0","","20.0","","0.0","","15.0","","0.2","","15.6","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-07","2019","02","07","†","11.0","","-1.5","","4.8","","13.2","","0.0","","0.7","","0.0","","0.7","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-08","2019","02","08","†","-1.5","","-8.0","","-4.8","","22.8","","0.0","","0.0","","1.0","","0.4","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-09","2019","02","09","†","-3.5","","-11.0","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","","1","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-10","2019","02","10","†","-3.0","","-10.0","","-6.5","","24.5","","0.0","","0.0","","0.2","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-11","2019","02","11","†","-1.5","","-4.5","","-3.0","","21.0","","0.0","","0.0","","0.8","","0.8","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-12","2019","02","12","†","1.0","","-5.5","","-2.3","","20.3","","0.0","","22.6","","4.4","","31.4","","1","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-13","2019","02","13","†","-1.5","","-5.0","","-3.3","","21.3","","0.0","","0.0","","3.4","","2.2","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-14","2019","02","14","†","3.5","","-5.5","","-1.0","","19.0","","0.0","","2.2","","0.0","","2.2","","8","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-15","2019","02","15","†","3.5","","-3.0","","0.3","","17.7","","0.0","","0.2","","0.0","T","0.2","","4","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-16","2019","02","16","†","-0.5","","-5.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-17","2019","02","17","†","-3.5","","-6.5","","-5.0","","23.0","","0.0","","0.0","","7.6","","7.8","","3","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-18","2019","02","18","†","-2.5","","-8.0","","-5.3","","23.3","","0.0","","0.0","","1.8","","1.2","","11","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-19","2019","02","19","†","0.0","","-16.5","","-8.3","","26.3","","0.0","","0.0","","0.0","T","0.0","","12","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-20","2019","02","20","†","3.0","","-10.5","","-3.8","","21.8","","0.0","","3.6","","0.0","T","3.6","","11","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-21","2019","02","21","†","6.5","","-0.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-22","2019","02","22","†","5.0","","-4.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-23","2019","02","23","†","3.5","","-4.0","","-0.3","","18.3","","0.0","","3.2","","0.0","","3.2","","6","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-24","2019","02","24","†","9.0","","0.0","","4.5","","13.5","","0.0","","1.4","","1.2","","2.2","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-25","2019","02","25","†","-4.5","","-7.5","","-6.0","","24.0","","0.0","","0.0","","0.0","T","0.0","","3","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-26","2019","02","26","†","-3.5","","-8.5","","-6.0","","24.0","","0.0","","0.0","","2.8","","1.2","","3","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-27","2019","02","27","†","-6.5","","-10.5","","-8.5","","26.5","","0.0","","0.0","","11.0","","10.2","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-02-28","2019","02","28","†","-1.5","","-17.0","","-9.3","","27.3","","0.0","","0.0","","1.8","","0.4","","14","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-01","2019","03","01","†","1.5","","-9.5","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-02","2019","03","02","†","0.5","","-4.5","","-2.0","","20.0","","0.0","","0.0","","5.4","","2.6","","11","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-03","2019","03","03","†","1.5","","-9.0","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","","15","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-04","2019","03","04","†","-3.5","","-12.0","","-7.8","","25.8","","0.0","","0.0","","0.4","","0.0","","13","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-05","2019","03","05","†","-5.0","","-15.0","","-10.0","","28.0","","0.0","","0.0","","1.8","","0.8","","13","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-06","2019","03","06","†","-5.5","","-14.5","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-07","2019","03","07","†","0.0","","-13.0","","-6.5","","24.5","","0.0","","0.0","","0.0","T","0.0","","14","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-08","2019","03","08","†","3.0","","-14.5","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-09","2019","03","09","†","4.0","","-13.0","","-4.5","","22.5","","0.0","","10.0","","0.0","","10.0","","11","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-10","2019","03","10","†","6.5","","-1.5","","2.5","","15.5","","0.0","","1.8","","0.0","","1.8","","7","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-11","2019","03","11","†","3.5","","-0.5","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","","3","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-12","2019","03","12","†","5.5","","-2.5","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-13","2019","03","13","†","5.5","","-3.5","","1.0","","17.0","","0.0","","0.0","T","0.0","","0.0","T","1","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-14","2019","03","14","†","13.0","","0.5","","6.8","","11.2","","0.0","","6.0","","0.0","","6.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-15","2019","03","15","†","7.5","","2.0","","4.8","","13.2","","0.0","","1.4","","0.0","","1.4","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-16","2019","03","16","†","3.0","","-2.0","","0.5","","17.5","","0.0","","0.0","","0.0","T","0.2","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-17","2019","03","17","†","4.0","","-4.5","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-18","2019","03","18","†","5.5","","-4.0","","0.8","","17.2","","0.0","","0.0","","0.8","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-19","2019","03","19","†","8.0","","-2.5","","2.8","","15.2","","0.0","","0.0","","0.0","T","0.0","","1","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-20","2019","03","20","†","11.0","","-2.0","","4.5","","13.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-21","2019","03","21","†","8.5","","2.0","","5.3","","12.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-22","2019","03","22","†","4.0","","-1.5","","1.3","","16.7","","0.0","","0.0","","0.0","T","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-23","2019","03","23","†","6.5","","-6.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-24","2019","03","24","†","11.0","","-1.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-25","2019","03","25","†","4.0","","-2.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-26","2019","03","26","†","4.5","","-3.0","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-27","2019","03","27","†","11.0","","-4.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-28","2019","03","28","†","12.0","","0.0","","6.0","","12.0","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-29","2019","03","29","†","12.5","","3.5","","8.0","","10.0","","0.0","","7.4","","0.0","","7.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-30","2019","03","30","†","11.5","","1.5","","6.5","","11.5","","0.0","","16.4","","16.6","","36.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-03-31","2019","03","31","†","4.0","","-3.5","","0.3","","17.7","","0.0","","0.0","","0.6","","0.6","","17","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-01","2019","04","01","†","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-02","2019","04","02","†","9.5","","-2.0","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-03","2019","04","03","†","9.0","","2.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-04","2019","04","04","†","4.5","","-2.0","","1.3","","16.7","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-05","2019","04","05","†","5.0","","0.0","","2.5","","15.5","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-06","2019","04","06","†","13.5","","1.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-07","2019","04","07","†","12.5","","3.0","","7.8","","10.2","","0.0","","5.6","","0.0","","5.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-08","2019","04","08","†","18.0","","3.5","","10.8","","7.2","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-09","2019","04","09","†","12.0","","5.0","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-10","2019","04","10","†","6.5","","0.5","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-11","2019","04","11","†","3.5","","0.0","","1.8","","16.2","","0.0","","0.2","","0.0","T","1.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-12","2019","04","12","†","15.0","","1.5","","8.3","","9.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-13","2019","04","13","†","16.5","","6.0","","11.3","","6.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-14","2019","04","14","†","3.0","","1.5","","2.3","","15.7","","0.0","","32.9","","0.0","","32.9","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-15","2019","04","15","†","9.5","","2.0","","5.8","","12.2","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-16","2019","04","16","†","8.5","","1.0","","4.8","","13.2","","0.0","","4.8","","0.0","","4.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-17","2019","04","17","†","12.5","","1.0","","6.8","","11.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-18","2019","04","18","†","24.0","","4.0","","14.0","","4.0","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-19","2019","04","19","†","9.5","","5.0","","7.3","","10.7","","0.0","","24.6","","0.0","","24.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-20","2019","04","20","†","7.5","","4.0","","5.8","","12.2","","0.0","","12.1","","0.0","","12.1","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-21","2019","04","21","†","12.0","","5.5","","8.8","","9.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-22","2019","04","22","†","16.0","","4.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-23","2019","04","23","†","21.5","","6.0","","13.8","","4.2","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-24","2019","04","24","†","14.5","","3.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-25","2019","04","25","†","10.5","","1.5","","6.0","","12.0","","0.0","","18.0","","0.0","","18.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-26","2019","04","26","†","14.0","","4.0","","9.0","","9.0","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-27","2019","04","27","†","9.5","","1.0","","5.3","","12.7","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-28","2019","04","28","†","11.5","","3.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-29","2019","04","29","†","9.0","","1.0","","5.0","","13.0","","0.0","","4.4","","0.0","T","4.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-04-30","2019","04","30","†","9.5","","3.0","","6.3","","11.7","","0.0","","29.4","","0.0","","29.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-01","2019","05","01","†","14.0","","3.5","","8.8","","9.2","","0.0","","4.1","","0.0","","4.1","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-02","2019","05","02","†","8.0","","4.5","","6.3","","11.7","","0.0","","18.4","","0.0","","18.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-03","2019","05","03","†","12.5","","4.0","","8.3","","9.7","","0.0","","0.9","","0.0","","0.9","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-04","2019","05","04","†","10.0","","6.5","","8.3","","9.7","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-05","2019","05","05","†","15.5","","5.5","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-06","2019","05","06","†","24.0","","7.5","","15.8","","2.2","","0.0","","11.4","","0.0","","11.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-07","2019","05","07","†","14.0","","6.5","","10.3","","7.7","","0.0","","5.8","","0.0","","5.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-08","2019","05","08","†","10.5","","3.5","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-09","2019","05","09","†","18.5","","5.0","","11.8","","6.2","","0.0","","30.8","","0.0","","30.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-10","2019","05","10","†","16.5","","8.5","","12.5","","5.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-11","2019","05","11","†","12.5","","2.5","","7.5","","10.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-12","2019","05","12","†","7.5","","5.0","","6.3","","11.7","","0.0","","8.0","","0.0","","8.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-13","2019","05","13","†","6.0","","5.0","","5.5","","12.5","","0.0","","10.8","","0.0","","10.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-14","2019","05","14","†","14.0","","4.5","","9.3","","8.7","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-15","2019","05","15","†","22.0","","6.5","","14.3","","3.7","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-16","2019","05","16","†","18.0","","8.0","","13.0","","5.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-17","2019","05","17","†","20.0","","10.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-18","2019","05","18","†","12.5","","7.0","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-19","2019","05","19","†","27.5","","6.0","","16.8","","1.2","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2019-05-20","2019","05","20","†","20.5","","10.5","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
