"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-01-28","2014","01","28","†","-12.3","","-21.0","","-16.7","","34.7","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-01-29","2014","01","29","†","-8.4","","-16.7","","-12.6","","30.6","","0.0","","0.0","","0.0","T","0.0","T","17","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-01-30","2014","01","30","†","-1.0","","-12.3","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","17","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-01-31","2014","01","31","†","3.7","","-3.1","","0.3","","17.7","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-01","2014","02","01","†","3.0","","-2.7","","0.2","","17.8","","0.0","","12.4","","3.6","","16.3","","15","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-02","2014","02","02","†","-0.9","","-4.0","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","16","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-03","2014","02","03","†","-2.2","","-7.8","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","16","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-04","2014","02","04","†","-3.0","","-11.9","","-7.5","","25.5","","0.0","","0.0","","5.8","","5.3","","15","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-05","2014","02","05","†","-3.8","","-7.8","","-5.8","","23.8","","0.0","","0.0","","15.8","","15.2","","19","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-06","2014","02","06","†","-5.5","","-18.6","","-12.1","","30.1","","0.0","","0.0","","0.8","","0.0","T","33","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-07","2014","02","07","†","-10.0","","-13.5","","-11.8","","29.8","","0.0","","0.0","","0.0","T","0.0","T","31","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-08","2014","02","08","†","-6.7","","-16.1","","-11.4","","29.4","","0.0","","0.0","","0.4","","0.2","","31","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-09","2014","02","09","†","-6.4","","-13.4","","-9.9","","27.9","","0.0","","0.0","","3.6","","2.6","","29","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-10","2014","02","10","†","-4.5","","-14.6","","-9.6","","27.6","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-11","2014","02","11","†","-6.8","","-13.8","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","31","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-12","2014","02","12","†","-4.5","","-19.9","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","29","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-13","2014","02","13","†","-1.7","","-16.3","","-9.0","","27.0","","0.0","","0.0","","0.0","T","0.0","T","28","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-14","2014","02","14","†","0.0","","-5.8","","-2.9","","20.9","","0.0","","0.0","","0.0","T","0.0","T","27","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-15","2014","02","15","†","-1.6","","-9.3","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-16","2014","02","16","†","-6.1","","-16.3","","-11.2","","29.2","","0.0","","0.0","","1.6","","1.2","","26","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-17","2014","02","17","†","-1.4","","-20.3","","-10.9","","28.9","","0.0","","0.0","","7.4","","5.8","","26","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-18","2014","02","18","†","2.7","","-6.6","","-2.0","","20.0","","0.0","","0.0","","0.0","T","0.2","","34","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-19","2014","02","19","†","10.0","","-4.9","","2.6","","15.4","","0.0","","0.8","","0.0","","0.8","","31","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-20","2014","02","20","†","6.0","","-2.6","","1.7","","16.3","","0.0","","22.0","","3.4","","28.4","","26","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-21","2014","02","21","†","5.7","","0.3","","3.0","","15.0","","0.0","","1.0","","0.0","T","1.2","","27","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-22","2014","02","22","†","5.9","","0.5","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-23","2014","02","23","†","3.3","","-4.6","","-0.7","","18.7","","0.0","","0.0","","0.0","T","0.0","T","24","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-24","2014","02","24","†","-2.9","","-7.3","","-5.1","","23.1","","0.0","","0.0","","0.0","T","0.0","T","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-25","2014","02","25","†","-3.8","","-10.6","","-7.2","","25.2","","0.0","","0.0","","0.4","","0.0","T","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-26","2014","02","26","†","-8.9","","-15.6","","-12.3","","30.3","","0.0","","0.0","","0.6","","0.2","","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-27","2014","02","27","†","-7.8","","-14.3","","-11.1","","29.1","","0.0","","0.0","","0.2","","0.0","T","24","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-02-28","2014","02","28","†","-8.4","","-19.2","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-01","2014","03","01","†","0.9","","-13.4","","-6.3","","24.3","","0.0","","0.0","","14.6","","10.8","","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-02","2014","03","02","†","-7.9","","-13.6","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-03","2014","03","03","†","-10.1","","-19.0","","-14.6","","32.6","","0.0","","0.0","","0.0","T","0.0","T","36","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-04","2014","03","04","†","-8.4","","-20.3","","-14.4","","32.4","","0.0","","0.0","","6.8","","2.8","","35","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-05","2014","03","05","†","-4.8","","-10.1","","-7.5","","25.5","","0.0","","0.0","","0.4","","0.2","","39","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-06","2014","03","06","†","-2.5","","-12.1","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-07","2014","03","07","†","6.0","","-12.4","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-08","2014","03","08","†","1.4","","-2.2","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-09","2014","03","09","†","1.4","","-11.7","","-5.2","","23.2","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-10","2014","03","10","†","8.5","","-2.9","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","29","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-11","2014","03","11","†","12.4","","2.8","","7.6","","10.4","","0.0","","0.2","","0.8","","1.2","","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-12","2014","03","12","†","-0.1","","-10.2","","-5.2","","23.2","","0.0","","0.0","","21.4","","25.8","","21","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-13","2014","03","13","†","-0.8","","-15.6","","-8.2","","26.2","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-14","2014","03","14","†","9.6","","-8.8","","0.4","","17.6","","0.0","","0.0","T","0.0","","0.0","T","36","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-15","2014","03","15","†","4.9","","-3.9","","0.5","","17.5","","0.0","","0.0","T","0.0","","0.0","T","25","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-16","2014","03","16","†","-6.9","","-10.8","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-17","2014","03","17","†","-2.5","","-11.3","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-18","2014","03","18","†","2.8","","-6.9","","-2.1","","20.1","","0.0","","0.0","T","0.0","","0.0","T","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-19","2014","03","19","†","8.1","","-2.2","","3.0","","15.0","","0.0","","7.8","","0.0","","7.8","","23","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-20","2014","03","20","†","3.2","","1.1","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-21","2014","03","21","†","5.6","","-4.4","","0.6","","17.4","","0.0","","0.0","T","0.2","","0.6","","16","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-22","2014","03","22","†","3.6","","-1.1","","1.3","","16.7","","0.0","","0.0","","0.0","T","0.0","T","16","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-23","2014","03","23","†","-3.9","","-8.4","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","16","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-24","2014","03","24","†","-1.7","","-10.5","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-25","2014","03","25","†","2.8","","-8.9","","-3.1","","21.1","","0.0","","0.0","","0.4","","0.0","T","15","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-26","2014","03","26","†","-3.5","","-11.6","","-7.6","","25.6","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-27","2014","03","27","†","6.9","","-9.5","","-1.3","","19.3","","0.0","","3.4","","0.0","T","3.4","","15","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-28","2014","03","28","†","12.8","","2.6","","7.7","","10.3","","0.0","","0.3","","0.0","","0.3","","12","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-29","2014","03","29","†","1.8","","0.1","","1.0","","17.0","","0.0","","0.0","","7.8","","8.4","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-30","2014","03","30","†","7.6","","-0.8","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-03-31","2014","03","31","†","10.2","","-0.4","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-01","2014","04","01","†","7.6","","2.5","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-02","2014","04","02","†","10.8","","-0.8","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-03","2014","04","03","†","2.2","","-1.7","","0.3","","17.7","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-04","2014","04","04","†","9.8","","0.7","","5.3","","12.7","","0.0","","7.7","","0.0","T","7.7","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-05","2014","04","05","†","5.0","","-0.2","","2.4","","15.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-06","2014","04","06","†","12.8","","-1.9","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-07","2014","04","07","†","7.1","","-0.3","","3.4","","14.6","","0.0","","28.7","","0.0","","28.7","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-08","2014","04","08","†","13.4","","1.7","","7.6","","10.4","","0.0","","0.3","","0.0","T","0.3","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-09","2014","04","09","†","12.1","","1.9","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-10","2014","04","10","†","19.6","","1.9","","10.8","","7.2","","0.0","","0.2","","0.0","","0.2","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-11","2014","04","11","†","15.6","","4.8","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-12","2014","04","12","†","15.1","","2.7","","8.9","","9.1","","0.0","","8.6","","0.0","","8.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-13","2014","04","13","†","25.2","","3.7","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-14","2014","04","14","†","22.9","","9.9","","16.4","","1.6","","0.0","","22.6","","2.0","","26.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-15","2014","04","15","†","0.4","","-2.7","","-1.2","","19.2","","0.0","","0.0","","1.0","","2.0","","1","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-16","2014","04","16","†","4.5","","-5.6","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-17","2014","04","17","†","8.9","","-2.2","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-18","2014","04","18","†","15.6","","0.9","","8.3","","9.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-19","2014","04","19","†","11.2","","-0.4","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-20","2014","04","20","†","12.2","","0.6","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-21","2014","04","21","†","24.3","","2.6","","13.5","","4.5","","0.0","","6.0","","0.0","","6.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-22","2014","04","22","†","16.6","","6.3","","11.5","","6.5","","0.0","","1.3","","0.0","","1.3","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-23","2014","04","23","†","10.1","","3.6","","6.9","","11.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-24","2014","04","24","†","13.4","","2.1","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-25","2014","04","25","†","8.5","","3.2","","5.9","","12.1","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-26","2014","04","26","†","12.0","","2.8","","7.4","","10.6","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-27","2014","04","27","†","12.9","","2.4","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-28","2014","04","28","†","11.2","","2.5","","6.9","","11.1","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-29","2014","04","29","†","11.7","","5.9","","8.8","","9.2","","0.0","","29.7","","0.0","","29.7","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-04-30","2014","04","30","†","10.7","","4.9","","7.8","","10.2","","0.0","","11.0","","0.0","","11.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-01","2014","05","01","†","16.6","","4.3","","10.5","","7.5","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-02","2014","05","02","†","13.9","","7.0","","10.5","","7.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-03","2014","05","03","†","14.4","","8.1","","11.3","","6.7","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-04","2014","05","04","†","14.2","","3.6","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-05","2014","05","05","†","14.6","","3.3","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-06","2014","05","06","†","16.1","","6.5","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-07","2014","05","07","†","10.1","","4.4","","7.3","","10.7","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-08","2014","05","08","†","14.0","","4.7","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-09","2014","05","09","†","28.3","","6.3","","17.3","","0.7","","0.0","","3.5","","0.0","","3.5","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-10","2014","05","10","†","21.7","","13.6","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-11","2014","05","11","†","23.6","","8.3","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-12","2014","05","12","†","22.0","","11.8","","16.9","","1.1","","0.0","","20.6","","0.0","","20.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-13","2014","05","13","†","21.1","","8.1","","14.6","","3.4","","0.0","","5.7","","0.0","","5.7","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-14","2014","05","14","†","19.5","","9.3","","14.4","","3.6","","0.0","","10.4","","0.0","","10.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-15","2014","05","15","†","23.8","","8.3","","16.1","","1.9","","0.0","","19.0","","0.0","","19.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-16","2014","05","16","†","13.1","","8.3","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-17","2014","05","17","†","13.2","","4.0","","8.6","","9.4","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-18","2014","05","18","†","17.7","","4.0","","10.9","","7.1","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2014-05-19","2014","05","19","†","22.9","","8.8","","15.9","","2.1","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
