"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-21","2023","05","21","†","25.0","","9.5","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-22","2023","05","22","†","15.0","","9.5","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-23","2023","05","23","†","17.0","","7.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-24","2023","05","24","†","17.5","","11.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-25","2023","05","25","†","15.0","","6.0","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-26","2023","05","26","†","21.0","","4.5","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-27","2023","05","27","†","23.0","","9.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-28","2023","05","28","†","26.5","","11.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-29","2023","05","29","†","22.0","","14.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-30","2023","05","30","†","26.0","","12.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-05-31","2023","05","31","†","30.0","","13.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-01","2023","06","01","†","30.0","","15.5","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-02","2023","06","02","†","32.0","","20.5","","26.3","","0.0","","8.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-03","2023","06","03","†","20.5","","17.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-04","2023","06","04","†","21.5","","10.0","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-05","2023","06","05","†","25.0","","9.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-06","2023","06","06","†","23.0","","15.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-07","2023","06","07","†","22.0","","12.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-08","2023","06","08","†","19.0","","12.0","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-09","2023","06","09","†","20.5","","10.0","","15.3","","2.7","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-10","2023","06","10","†","26.5","","11.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-11","2023","06","11","†","21.5","","15.5","","18.5","","0.0","","0.5","","14.3","","0.0","","14.3","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-12","2023","06","12","†","19.0","","14.5","","16.8","","1.2","","0.0","","20.4","","0.0","","20.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-13","2023","06","13","†","20.5","","9.5","","15.0","","3.0","","0.0","","4.1","","0.0","","4.1","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-14","2023","06","14","†","20.5","","11.0","","15.8","","2.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-15","2023","06","15","†","20.5","","10.5","","15.5","","2.5","","0.0","","16.0","","0.0","","16.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-16","2023","06","16","†","22.0","","13.5","","17.8","","0.2","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-17","2023","06","17","†","26.0","","14.5","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-18","2023","06","18","†","26.0","","12.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-19","2023","06","19","†","21.0","","13.5","","17.3","","0.7","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-20","2023","06","20","†","23.0","","16.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-21","2023","06","21","†","24.0","","15.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-22","2023","06","22","†","22.5","","14.5","","18.5","","0.0","","0.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-23","2023","06","23","†","22.5","","18.0","","20.3","","0.0","","2.3","","1.6","","0.0","","1.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-24","2023","06","24","†","27.0","","18.0","","22.5","","0.0","","4.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-25","2023","06","25","†","28.5","","17.5","","23.0","","0.0","","5.0","","4.0","","0.0","","4.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-26","2023","06","26","†","24.0","","18.5","","21.3","","0.0","","3.3","","6.0","","0.0","","6.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-27","2023","06","27","†","22.5","","18.5","","20.5","","0.0","","2.5","","10.2","","0.0","","10.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-28","2023","06","28","†","24.0","","15.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-29","2023","06","29","†","26.0","","11.0","","18.5","","0.0","","0.5","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-06-30","2023","06","30","†","27.0","","17.5","","22.3","","0.0","","4.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-01","2023","07","01","†","30.0","","19.0","","24.5","","0.0","","6.5","","6.6","","0.0","","6.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-02","2023","07","02","†","23.0","","20.5","","21.8","","0.0","","3.8","","34.6","","0.0","","34.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-03","2023","07","03","†","23.0","","20.0","","21.5","","0.0","","3.5","","3.2","","0.0","","3.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-04","2023","07","04","†","31.5","","17.5","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-05","2023","07","05","†","32.0","","19.5","","25.8","","0.0","","7.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-06","2023","07","06","†","32.5","","21.0","","26.8","","0.0","","8.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-07","2023","07","07","†","27.0","","20.5","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-08","2023","07","08","†","25.5","","14.0","","19.8","","0.0","","1.8","","3.4","","0.0","","3.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-09","2023","07","09","†","25.0","","17.5","","21.3","","0.0","","3.3","","0.3","","0.0","","0.3","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-10","2023","07","10","†","29.0","","16.0","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-11","2023","07","11","†","30.0","","18.5","","24.3","","0.0","","6.3","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-12","2023","07","12","†","25.5","","15.5","","20.5","","0.0","","2.5","","9.2","","0.0","","9.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-13","2023","07","13","†","26.0","","18.0","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-14","2023","07","14","†","28.0","","15.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-15","2023","07","15","†","25.5","","18.5","","22.0","","0.0","","4.0","","38.9","","0.0","","38.9","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-16","2023","07","16","†","27.0","","19.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-17","2023","07","17","†","27.5","","16.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-18","2023","07","18","†","28.0","","16.0","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-19","2023","07","19","†","26.0","","16.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-20","2023","07","20","†","29.0","","17.0","","23.0","","0.0","","5.0","","10.4","","0.0","","10.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-21","2023","07","21","†","26.0","","16.5","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-22","2023","07","22","†","29.0","","15.5","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-23","2023","07","23","†","29.0","","16.5","","22.8","","0.0","","4.8","","0.5","","0.0","","0.5","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-24","2023","07","24","†","29.0","","18.5","","23.8","","0.0","","5.8","","7.6","","0.0","","7.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-25","2023","07","25","†","25.5","","18.0","","21.8","","0.0","","3.8","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-26","2023","07","26","†","30.0","","19.5","","24.8","","0.0","","6.8","","23.8","","0.0","","23.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-27","2023","07","27","†","28.5","","20.5","","24.5","","0.0","","6.5","","0.3","","0.0","","0.3","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-28","2023","07","28","†","31.0","","19.0","","25.0","","0.0","","7.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-29","2023","07","29","†","22.5","","18.0","","20.3","","0.0","","2.3","","41.8","","0.0","","41.8","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-30","2023","07","30","†","25.5","","14.0","","19.8","","0.0","","1.8","","2.5","","0.0","","2.5","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-07-31","2023","07","31","†","24.0","","13.5","","18.8","","0.0","","0.8","","2.6","","0.0","","2.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-01","2023","08","01","†","24.5","","14.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-02","2023","08","02","†","27.0","","13.5","","20.3","","0.0","","2.3","","5.6","","0.0","","5.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-03","2023","08","03","†","29.0","","19.0","","24.0","","0.0","","6.0","","15.4","","0.0","","15.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-04","2023","08","04","†","27.0","","17.0","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-05","2023","08","05","†","24.0","","18.5","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-06","2023","08","06","†","24.0","","15.5","","19.8","","0.0","","1.8","","0.4","","0.0","","0.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-07","2023","08","07","†","28.0","","19.0","","23.5","","0.0","","5.5","","2.6","","0.0","","2.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-08","2023","08","08","†","26.0","","16.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-09","2023","08","09","†","29.5","","16.0","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-10","2023","08","10","†","28.0","","19.0","","23.5","","0.0","","5.5","","0.5","","0.0","","0.5","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-11","2023","08","11","†","26.0","","15.5","","20.8","","0.0","","2.8","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-12","2023","08","12","†","28.5","","17.5","","23.0","","0.0","","5.0","","14.6","","0.0","","14.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-13","2023","08","13","†","25.5","","15.5","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-14","2023","08","14","†","22.5","","16.0","","19.3","","0.0","","1.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-15","2023","08","15","†","21.0","","17.0","","19.0","","0.0","","1.0","","40.0","","0.0","","40.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-16","2023","08","16","†","27.5","","16.5","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-17","2023","08","17","†","27.0","","16.0","","21.5","","0.0","","3.5","","5.6","","0.0","","5.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-18","2023","08","18","†","20.0","","13.0","","16.5","","1.5","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-19","2023","08","19","†","25.5","","11.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-20","2023","08","20","†","29.5","","15.5","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-21","2023","08","21","†","23.5","","19.0","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-22","2023","08","22","†","23.0","","15.0","","19.0","","0.0","","1.0","","4.2","","0.0","","4.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-23","2023","08","23","†","18.5","","13.5","","16.0","","2.0","","0.0","","6.4","","0.0","","6.4","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-24","2023","08","24","†","25.5","","17.5","","21.5","","0.0","","3.5","","28.1","","0.0","","28.1","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-25","2023","08","25","†","25.0","","19.0","","22.0","","0.0","","4.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-26","2023","08","26","†","25.0","","16.5","","20.8","","0.0","","2.8","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-27","2023","08","27","†","21.0","","14.5","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-28","2023","08","28","†","22.0","","11.5","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-29","2023","08","29","†","25.0","","11.5","","18.3","","0.0","","0.3","","4.1","","0.0","","4.1","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-30","2023","08","30","†","20.0","","14.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-08-31","2023","08","31","†","20.5","","12.5","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-01","2023","09","01","†","24.5","","11.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-02","2023","09","02","†","26.5","","13.5","","20.0","","0.0","","2.0","","0.5","","0.0","","0.5","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-03","2023","09","03","†","30.5","","17.0","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-04","2023","09","04","†","32.5","","21.0","","26.8","","0.0","","8.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-05","2023","09","05","†","33.5","","20.5","","27.0","","0.0","","9.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-06","2023","09","06","†","32.5","","21.0","","26.8","","0.0","","8.8","","15.1","","0.0","","15.1","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-07","2023","09","07","†","29.5","","19.5","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-08","2023","09","08","†","20.0","","16.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-09","2023","09","09","†","18.5","","16.0","","17.3","","0.7","","0.0","","5.6","","0.0","","5.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-10","2023","09","10","†","21.5","","17.0","","19.3","","0.0","","1.3","","0.2","","0.0","","0.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-11","2023","09","11","†","24.0","","15.0","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-12","2023","09","12","†","23.5","","16.5","","20.0","","0.0","","2.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-13","2023","09","13","†","19.5","","11.5","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-14","2023","09","14","†","20.5","","8.5","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-15","2023","09","15","†","20.0","","10.5","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-16","2023","09","16","†","23.5","","10.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-17","2023","09","17","†","23.0","","11.5","","17.3","","0.7","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-18","2023","09","18","†","22.0","","13.0","","17.5","","0.5","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-19","2023","09","19","†","21.5","","8.5","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-20","2023","09","20","†","20.0","","9.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-21","2023","09","21","†","23.0","","14.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-22","2023","09","22","†","21.5","","13.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-23","2023","09","23","†","20.5","","11.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-24","2023","09","24","†","18.0","","13.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-25","2023","09","25","†","19.5","","14.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-26","2023","09","26","†","19.5","","13.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-27","2023","09","27","†","22.5","","13.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-28","2023","09","28","†","21.0","","11.0","","16.0","","2.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-29","2023","09","29","†","21.0","","13.5","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-09-30","2023","09","30","†","22.0","","15.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-01","2023","10","01","†","24.5","","13.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-02","2023","10","02","†","27.0","","15.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-03","2023","10","03","†","30.5","","16.0","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-04","2023","10","04","†","28.0","","16.5","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-05","2023","10","05","†","26.5","","18.5","","22.5","","0.0","","4.5","","12.2","","0.0","","12.2","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-06","2023","10","06","†","23.0","","14.5","","18.8","","0.0","","0.8","","0.6","","0.0","","0.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-07","2023","10","07","†","15.0","","8.5","","11.8","","6.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-08","2023","10","08","†","14.5","","6.5","","10.5","","7.5","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-09","2023","10","09","†","14.5","","5.0","","9.8","","8.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-10","2023","10","10","†","13.5","","6.0","","9.8","","8.2","","0.0","","2.3","","0.0","","2.3","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-11","2023","10","11","†","14.5","","6.0","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.56","43.18","GRIMSBY MOUNTAIN","6133055","2023-10-12","2023","10","12","†","16.0","","8.5","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
