,Date,Temperature,Mean Temp (°C),Max Temp (°C),Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
84,2016-03-25,-1.45,1.3,3.0,-0.5,0.0,0.0,0.0,0.0
85,2016-03-26,-0.7,1.0,4.5,-2.5,0.0,0.0,0.0,0.0
86,2016-03-27,2.8,6.3,12.5,0.0,8.0,0.0,8.0,0.0
87,2016-03-28,5.65,6.0,9.0,3.0,1.6,0.0,1.6,0.0
88,2016-03-29,1.08575,3.8,7.5,0.0,0.0,0.0,0.0,0.0
89,2016-03-30,4.275,7.3,15.5,-1.0,7.4,0.0,7.4,0.0
90,2016-03-31,12.1325,12.8,16.0,9.5,27.2,0.0,27.2,0.0
91,2016-04-01,7.275,9.3,12.0,6.5,0.6,0.0,0.6,0.0
92,2016-04-02,0.7,3.8,7.0,0.5,0.0,8.0,6.4,0.0
93,2016-04-03,-4.8225,-3.3,0.0,-6.5,0.0,14.4,12.4,7.0
94,2016-04-04,-6.6,-2.8,-1.0,-4.5,0.0,0.0,0.0,12.0
95,2016-04-05,-7.475,-2.3,2.0,-6.5,0.0,0.0,0.0,5.0
96,2016-04-06,-2.225,2.5,9.0,-4.0,9.4,0.6,9.8,1.0
97,2016-04-07,2.15,5.0,7.5,2.5,0.4,0.2,0.8,0.0
98,2016-04-08,-2.25,1.5,6.0,-3.0,0.0,0.0,0.0,0.0
99,2016-04-09,-4.325,-1.3,1.0,-3.5,0.0,0.0,0.0,0.0
100,2016-04-10,-3.6,0.3,7.5,-7.0,7.0,5.8,13.2,0.0
101,2016-04-11,4.775,5.0,11.0,-1.0,1.4,0.0,1.4,0.0
102,2016-04-12,0.775,3.5,7.5,-0.5,0.0,0.0,0.0,0.0
103,2016-04-13,0.6825,1.8,6.0,-2.5,0.0,0.0,0.0,0.0
104,2016-04-14,2.65,3.8,7.5,0.0,0.0,0.0,0.0,0.0
105,2016-04-15,5.55,5.3,9.0,1.5,0.0,0.0,0.0,0.0
106,2016-04-16,7.675,7.3,11.5,3.0,0.0,0.0,0.0,0.0
107,2016-04-17,10.7,12.3,20.0,4.5,0.0,0.0,0.0,0.0
108,2016-04-18,14.1,16.5,25.5,7.5,0.0,0.0,0.0,0.0
109,2016-04-19,8.625,10.8,15.5,6.0,0.0,0.0,0.0,0.0
110,2016-04-20,7.425,7.0,10.5,3.5,0.0,0.0,0.0,0.0
111,2016-04-21,9.675,10.5,17.5,3.5,0.2,0.0,0.2,0.0
112,2016-04-22,12.35,15.5,20.5,10.5,3.6,0.0,3.6,0.0
113,2016-04-23,5.1,8.3,12.5,4.0,0.0,0.0,0.0,0.0
114,2016-04-24,5.35,6.5,11.0,2.0,0.8,0.0,0.8,0.0
115,2016-04-25,4.8,5.8,7.5,4.0,12.0,0.0,12.0,0.0
116,2016-04-26,2.95,3.5,4.5,2.5,1.8,0.0,1.8,0.0
117,2016-04-27,4.45,6.8,13.5,0.0,0.0,0.0,0.0,0.0
118,2016-04-28,3.925,5.0,7.0,3.0,0.0,0.0,0.0,0.0
119,2016-04-29,5.775,6.8,9.0,4.5,0.0,0.0,0.0,0.0
120,2016-04-30,7.4,7.3,11.5,3.0,5.0,0.0,5.0,0.0
121,2016-05-01,6.5,6.5,7.0,6.0,4.8,0.0,4.8,0.0
122,2016-05-02,7.125,8.8,12.0,5.5,1.4,0.0,1.4,0.0
123,2016-05-03,8.50775,10.3,15.5,5.0,0.0,0.0,0.0,0.0
124,2016-05-04,8.925,9.5,14.5,4.5,0.0,0.0,0.0,0.0
125,2016-05-05,10.275,10.8,15.0,6.5,0.0,0.0,0.0,0.0
126,2016-05-06,12.595,14.8,21.0,8.5,0.0,0.0,0.0,0.0
127,2016-05-07,11.7,14.0,20.5,7.5,0.0,0.0,0.0,0.0
128,2016-05-08,7.675,10.3,15.0,5.5,0.0,0.0,0.0,0.0
129,2016-05-09,6.5875,9.3,15.0,3.5,0.0,0.0,0.0,0.0
130,2016-05-10,7.8275,9.5,14.0,5.0,0.0,0.0,0.0,0.0
131,2016-05-11,10.0,11.3,16.5,6.0,0.0,0.0,0.0,0.0
132,2016-05-12,12.675,13.5,19.5,7.5,6.0,0.0,6.0,0.0
133,2016-05-13,14.725,18.0,22.5,13.5,1.8,0.0,1.8,0.0
134,2016-05-14,8.275,11.8,14.5,9.0,1.6,0.0,1.6,0.0
135,2016-05-15,3.1,,,,,,,
136,2016-05-16,7.225,10.5,19.0,2.0,0.8,0.0,0.8,0.0
137,2016-05-17,8.625,12.5,17.5,7.5,0.0,0.0,0.0,0.0
138,2016-05-18,8.8,11.5,16.0,7.0,0.0,0.0,0.0,0.0
139,2016-05-19,11.8,13.3,20.5,6.0,0.0,0.0,0.0,0.0
140,2016-05-20,13.775,14.5,22.0,7.0,0.0,0.0,0.0,0.0
141,2016-05-21,14.55,17.0,22.5,11.5,0.0,0.0,0.0,0.0
142,2016-05-22,13.225,17.5,23.0,12.0,0.0,0.0,0.0,0.0
143,2016-05-23,16.0,19.5,26.5,12.5,0.0,0.0,0.0,0.0
144,2016-05-24,18.325,21.0,30.0,12.0,0.0,0.0,0.0,0.0
145,2016-05-25,20.3,23.0,30.0,16.0,0.0,0.0,0.0,0.0
146,2016-05-26,19.5075,23.0,29.5,16.5,0.0,0.0,0.0,0.0
147,2016-05-27,21.605,25.3,31.0,19.5,0.0,0.0,0.0,0.0
148,2016-05-28,22.575,25.5,34.0,17.0,0.0,0.0,0.0,0.0
149,2016-05-29,22.175,26.3,32.5,20.0,0.0,0.0,0.0,0.0
150,2016-05-30,19.875,23.5,30.0,17.0,0.0,0.0,0.0,0.0
151,2016-05-31,17.6,21.8,28.0,15.5,0.0,0.0,0.0,0.0
152,2016-06-01,14.05,15.5,17.5,13.5,3.4,0.0,3.4,0.0
153,2016-06-02,18.625,22.0,30.0,14.0,0.0,0.0,0.0,0.0
154,2016-06-03,17.275,20.3,26.0,14.5,0.0,0.0,0.0,0.0
155,2016-06-04,17.375,20.0,24.5,15.5,7.2,0.0,7.2,0.0
156,2016-06-05,18.45,21.3,26.0,16.5,6.2,0.0,6.2,0.0
157,2016-06-06,17.05,21.0,26.5,15.5,3.8,0.0,3.8,0.0
158,2016-06-07,13.75,17.0,20.5,13.5,1.2,0.0,1.2,0.0
159,2016-06-08,9.9,12.0,16.0,8.0,0.0,0.0,0.0,0.0
160,2016-06-09,11.675,14.5,21.5,7.5,0.0,0.0,0.0,0.0
161,2016-06-10,14.45,15.8,24.0,7.5,0.0,0.0,0.0,0.0
162,2016-06-11,19.875,24.0,32.0,16.0,0.0,0.0,0.0,0.0
163,2016-06-12,14.875,17.8,21.5,14.0,0.0,0.0,0.0,0.0
164,2016-06-13,12.975,16.3,20.5,12.0,0.0,0.0,0.0,0.0
165,2016-06-14,13.9,16.5,22.0,11.0,0.0,0.0,0.0,0.0
166,2016-06-15,15.1,15.3,20.5,10.0,2.8,0.0,2.8,0.0
167,2016-06-16,18.1,17.8,21.5,14.0,0.0,0.0,0.0,0.0
168,2016-06-17,20.925,22.5,31.0,14.0,0.0,0.0,0.0,0.0
169,2016-06-18,21.475,23.8,32.0,15.5,0.0,0.0,0.0,0.0
170,2016-06-19,22.7,25.0,33.5,16.5,0.0,0.0,0.0,0.0
171,2016-06-20,23.95,26.5,33.0,20.0,1.0,0.0,1.0,0.0
172,2016-06-21,17.75,20.0,27.5,12.5,0.6,0.0,0.6,0.0
173,2016-06-22,17.0,20.3,26.5,14.0,0.0,0.0,0.0,0.0
174,2016-06-23,15.975,17.8,23.0,12.5,0.0,0.0,0.0,0.0
175,2016-06-24,18.425,20.0,26.0,14.0,0.0,0.0,0.0,0.0
176,2016-06-25,19.55,21.3,27.5,15.0,0.0,0.0,0.0,0.0
177,2016-06-26,22.325,26.3,33.5,19.0,5.6,0.0,5.6,0.0
178,2016-06-27,23.425,27.8,33.5,22.0,0.0,0.0,0.0,0.0
179,2016-06-28,17.4,20.5,23.5,17.5,0.2,0.0,0.2,0.0
180,2016-06-29,18.05,20.0,26.0,14.0,0.0,0.0,0.0,0.0
181,2016-06-30,18.425,19.8,28.5,11.0,0.0,0.0,0.0,0.0
182,2016-07-01,17.125,21.0,25.5,16.5,1.4,0.0,1.4,0.0
183,2016-07-02,17.475,18.8,26.5,11.0,0.0,0.0,0.0,0.0
184,2016-07-03,19.475,20.8,27.5,14.0,0.0,0.0,0.0,0.0
185,2016-07-04,19.75,19.3,26.0,12.5,0.0,0.0,0.0,0.0
186,2016-07-05,22.0,25.3,32.0,18.5,0.0,0.0,0.0,0.0
187,2016-07-06,23.9,26.3,33.0,19.5,0.0,0.0,0.0,0.0
188,2016-07-07,23.875,26.8,32.5,21.0,1.8,0.0,1.8,0.0
189,2016-07-08,21.475,24.0,28.0,20.0,0.0,0.0,0.0,0.0
190,2016-07-09,19.6,23.3,27.5,19.0,0.0,0.0,0.0,0.0
191,2016-07-10,20.125,23.0,29.0,17.0,0.0,0.0,0.0,0.0
192,2016-07-11,20.075,21.0,25.5,16.5,0.0,0.0,0.0,0.0
193,2016-07-12,22.85,26.0,34.5,17.5,0.0,0.0,0.0,0.0
194,2016-07-13,25.775,29.0,34.0,24.0,5.0,0.0,5.0,0.0
195,2016-07-14,24.9,25.0,29.0,21.0,0.0,0.0,0.0,0.0
196,2016-07-15,20.75,24.8,30.0,19.5,0.2,0.0,0.2,0.0
197,2016-07-16,17.4,18.8,23.0,14.5,0.0,0.0,0.0,0.0
198,2016-07-17,19.55,21.0,28.5,13.5,0.0,0.0,0.0,0.0
199,2016-07-18,23.9,27.5,32.5,22.5,0.0,0.0,0.0,0.0
200,2016-07-19,19.275,21.0,27.0,15.0,0.0,0.0,0.0,0.0
201,2016-07-20,19.575,21.0,28.0,14.0,0.0,0.0,0.0,0.0
202,2016-07-21,25.7,25.5,34.0,17.0,0.0,0.0,0.0,0.0
203,2016-07-22,27.15,30.0,36.0,24.0,0.0,0.0,0.0,0.0
204,2016-07-23,25.55,28.8,34.5,23.0,0.0,0.0,0.0,0.0
205,2016-07-24,23.125,24.0,27.5,20.5,13.6,0.0,13.6,0.0
206,2016-07-25,24.775,26.5,32.0,21.0,3.4,0.0,3.4,0.0
207,2016-07-26,22.85,23.8,30.0,17.5,0.0,0.0,0.0,0.0
208,2016-07-27,24.3,26.3,34.5,18.0,0.0,0.0,0.0,0.0
209,2016-07-28,22.675,24.3,28.0,20.5,0.0,0.0,0.0,0.0
210,2016-07-29,20.775,22.8,25.5,20.0,0.0,0.0,0.0,0.0
211,2016-07-30,20.25,21.8,24.0,19.5,4.0,0.0,4.0,0.0
212,2016-07-31,20.75,21.5,24.0,19.0,8.4,0.0,8.4,0.0
213,2016-08-01,21.625,22.8,26.0,19.5,0.0,0.0,0.0,0.0
214,2016-08-02,22.775,23.3,28.0,18.5,0.0,0.0,0.0,0.0
215,2016-08-03,22.7,23.8,29.0,18.5,0.0,0.0,0.0,0.0
216,2016-08-04,24.3,24.8,32.0,17.5,0.0,0.0,0.0,0.0
217,2016-08-05,25.35,28.0,33.0,23.0,0.6,0.0,0.6,0.0
218,2016-08-06,21.7,24.5,30.0,19.0,0.0,0.0,0.0,0.0
219,2016-08-07,21.35,23.3,29.0,17.5,0.0,0.0,0.0,0.0
220,2016-08-08,20.3,23.0,27.5,18.5,0.0,0.0,0.0,0.0
221,2016-08-09,21.85,24.8,32.5,17.0,10.0,0.0,10.0,0.0
222,2016-08-10,26.4475,28.0,34.0,22.0,0.0,0.0,0.0,0.0
223,2016-08-11,26.275,27.5,33.5,21.5,18.4,0.0,18.4,0.0
224,2016-08-12,27.05,28.5,33.0,24.0,7.6,0.0,7.6,0.0
225,2016-08-13,24.925,28.3,32.5,24.0,3.8,0.0,3.8,0.0
226,2016-08-14,22.725,24.5,28.0,21.0,0.0,0.0,0.0,0.0
227,2016-08-15,21.2,22.3,26.0,18.5,6.2,0.0,6.2,0.0
228,2016-08-16,21.15,24.8,28.0,21.5,6.0,0.0,6.0,0.0
229,2016-08-17,20.1,22.3,28.5,16.0,0.4,0.0,0.4,0.0
230,2016-08-18,21.8,23.0,27.5,18.5,0.0,0.0,0.0,0.0
231,2016-08-19,22.8,24.8,31.0,18.5,0.0,0.0,0.0,0.0
232,2016-08-20,24.05,27.3,32.5,22.0,1.2,0.0,1.2,0.0
233,2016-08-21,21.275,23.8,27.5,20.0,0.2,0.0,0.2,0.0
234,2016-08-22,16.8,20.0,25.0,15.0,0.0,0.0,0.0,0.0
235,2016-08-23,19.85,21.5,29.0,14.0,0.0,0.0,0.0,0.0
236,2016-08-24,21.9,24.0,30.5,17.5,4.0,0.0,4.0,0.0
237,2016-08-25,24.125,26.5,31.0,22.0,7.8,0.0,7.8,0.0
238,2016-08-26,22.275,24.8,30.0,19.5,0.0,0.0,0.0,0.0
239,2016-08-27,20.3,21.3,25.5,17.0,0.0,0.0,0.0,0.0
240,2016-08-28,22.425,26.0,32.5,19.5,0.0,0.0,0.0,0.0
241,2016-08-29,19.35,22.0,27.5,16.5,0.0,0.0,0.0,0.0
242,2016-08-30,21.425,23.8,31.5,16.0,8.2,0.0,8.2,0.0
243,2016-08-31,21.575,23.5,28.5,18.5,0.2,0.0,0.2,0.0
244,2016-09-01,17.075,20.3,23.5,17.0,0.0,0.0,0.0,0.0
245,2016-09-02,15.75,19.5,22.5,16.5,0.0,0.0,0.0,0.0
246,2016-09-03,15.7,18.5,22.5,14.5,0.0,0.0,0.0,0.0
247,2016-09-04,16.525,17.8,24.0,11.5,0.0,0.0,0.0,0.0
248,2016-09-05,18.975,20.8,27.0,14.5,0.0,0.0,0.0,0.0
249,2016-09-06,23.05,24.5,31.0,18.0,0.0,0.0,0.0,0.0
250,2016-09-07,25.0,28.8,35.0,22.5,1.2,0.0,1.2,0.0
251,2016-09-08,24.425,27.3,32.0,22.5,1.2,0.0,1.2,0.0
252,2016-09-09,22.175,24.8,28.5,21.0,0.0,0.0,0.0,0.0
253,2016-09-10,21.925,24.8,30.0,19.5,17.0,0.0,17.0,0.0
254,2016-09-11,17.225,19.0,22.5,15.5,0.0,0.0,0.0,0.0
255,2016-09-12,15.925,17.8,25.5,10.0,0.0,0.0,0.0,0.0
256,2016-09-13,19.2,21.0,28.5,13.5,0.8,0.0,0.8,0.0
257,2016-09-14,16.77,18.8,21.0,16.5,0.0,0.0,0.0,0.0
258,2016-09-15,12.5125,17.3,21.0,13.5,0.0,0.0,0.0,0.0
259,2016-09-16,15.3025,16.5,22.5,10.5,2.2,0.0,2.2,0.0
260,2016-09-17,19.4425,21.5,24.5,18.5,8.0,0.0,8.0,0.0
261,2016-09-18,20.06,22.3,26.5,18.0,0.6,0.0,0.6,0.0
262,2016-09-19,19.38,20.5,26.5,14.5,0.0,0.0,0.0,0.0
263,2016-09-20,20.6,23.0,27.5,18.5,0.0,0.0,0.0,0.0
264,2016-09-21,19.575,20.3,28.5,12.0,0.0,0.0,0.0,0.0
265,2016-09-22,20.35,20.5,27.5,13.5,0.0,0.0,0.0,0.0
266,2016-09-23,16.0,18.0,21.0,15.0,1.0,0.0,1.0,0.0
267,2016-09-24,11.15,15.0,17.5,12.5,0.0,0.0,0.0,0.0
268,2016-09-25,11.25,13.5,18.0,9.0,0.0,0.0,0.0,0.0
269,2016-09-26,14.05,15.3,18.5,12.0,11.2,0.0,11.2,0.0
270,2016-09-27,13.585,15.5,22.0,9.0,0.4,0.0,0.4,0.0
271,2016-09-28,15.1725,19.3,24.0,14.5,2.0,0.0,2.0,0.0
272,2016-09-29,14.4525,14.3,15.0,13.5,8.2,0.0,8.2,0.0
273,2016-09-30,15.55,14.8,16.5,13.0,6.0,0.0,6.0,0.0
274,2016-10-01,14.03,14.5,16.5,12.5,4.2,0.0,4.2,0.0
275,2016-10-02,16.075,16.0,18.5,13.5,8.0,0.0,8.0,0.0
276,2016-10-03,13.75,16.5,20.0,13.0,0.0,0.0,0.0,0.0
277,2016-10-04,14.99,16.0,20.0,12.0,0.0,0.0,0.0,0.0
278,2016-10-05,14.985,18.8,24.0,13.5,0.2,0.0,0.2,0.0
279,2016-10-06,16.3925,20.0,25.0,15.0,0.0,0.0,0.0,0.0
280,2016-10-07,16.03,19.0,24.5,13.5,0.2,0.0,0.2,0.0
281,2016-10-08,13.57,17.5,19.5,15.5,3.6,0.0,3.6,0.0
282,2016-10-09,8.2475,10.5,14.5,6.5,0.0,0.0,0.0,0.0
283,2016-10-10,5.6225,9.0,11.5,6.5,0.0,0.0,0.0,0.0
284,2016-10-11,8.5925,12.3,18.5,6.0,0.0,0.0,0.0,0.0
285,2016-10-12,14.0925,17.0,24.0,10.0,5.0,0.0,5.0,0.0
286,2016-10-13,11.435,12.3,15.0,9.5,0.0,0.0,0.0,0.0
287,2016-10-14,7.6925,9.3,16.5,2.0,0.0,0.0,0.0,0.0
288,2016-10-15,11.4775,13.8,21.5,6.0,0.0,0.0,0.0,0.0
289,2016-10-16,17.15,20.5,25.0,16.0,1.2,0.0,1.2,0.0
290,2016-10-17,16.435,21.3,25.0,17.5,0.0,0.0,0.0,0.0
291,2016-10-18,19.3525,23.0,25.5,20.5,0.2,0.0,0.2,0.0
292,2016-10-19,13.26,15.8,21.0,10.5,1.0,0.0,1.0,0.0
293,2016-10-20,12.32,13.5,15.0,12.0,18.8,0.0,18.8,0.0
294,2016-10-21,8.3025,9.5,11.5,7.5,8.8,0.0,8.8,0.0
295,2016-10-22,4.5725,6.8,9.0,4.5,0.0,0.0,0.0,0.0
296,2016-10-23,6.8175,9.5,15.5,3.5,0.0,0.0,0.0,0.0
297,2016-10-24,6.525,9.3,11.0,7.5,0.2,0.0,0.2,0.0
298,2016-10-25,3.2975,7.8,10.5,5.0,0.0,0.0,0.0,0.0
299,2016-10-26,1.2,,,,,,,
300,2016-10-27,2.7425,,,,,,,
301,2016-10-28,2.755,6.3,13.5,-1.0,0.4,0.0,0.4,0.0
302,2016-10-29,12.055,13.0,21.0,5.0,0.0,0.0,0.0,0.0
303,2016-10-30,7.2,8.8,10.5,7.0,2.2,0.0,2.2,0.0
304,2016-10-31,3.6275,5.0,9.0,1.0,0.0,0.0,0.0,0.0
305,2016-11-01,9.6875,11.3,21.0,1.5,0.0,0.0,0.0,0.0
306,2016-11-02,13.7125,15.0,17.5,12.5,31.0,0.0,31.0,0.0
307,2016-11-03,10.3775,12.5,14.5,10.5,0.4,0.0,0.4,0.0
308,2016-11-04,5.4575,8.3,11.5,5.0,0.0,0.0,0.0,0.0
309,2016-11-05,9.0425,11.3,17.5,5.0,0.0,0.0,0.0,0.0
310,2016-11-06,7.645,10.3,13.0,7.5,0.0,0.0,0.0,0.0
311,2016-11-07,8.345,11.8,19.5,4.0,0.0,0.0,0.0,0.0
312,2016-11-08,9.955,12.5,17.0,8.0,4.8,0.0,4.8,0.0
313,2016-11-09,6.1125,7.0,8.5,5.5,0.0,0.0,0.0,0.0
314,2016-11-10,7.26,8.0,15.5,0.5,0.0,0.0,0.0,0.0
315,2016-11-11,5.4275,5.8,8.0,3.5,0.0,0.0,0.0,0.0
316,2016-11-12,2.5225,4.3,11.0,-2.5,0.0,0.0,0.0,0.0
317,2016-11-13,6.2925,8.5,13.0,4.0,0.0,0.0,0.0,0.0
318,2016-11-14,6.905,10.3,14.5,6.0,0.0,0.0,0.0,0.0
319,2016-11-15,5.735,9.5,15.0,4.0,0.0,0.0,0.0,0.0
320,2016-11-16,7.66,7.8,12.5,3.0,0.4,0.0,0.4,0.0
321,2016-11-17,6.135,6.5,14.0,-1.0,0.0,0.0,0.0,0.0
322,2016-11-18,9.67,13.5,21.0,6.0,0.0,0.0,0.0,0.0
323,2016-11-19,7.7275,8.8,14.0,3.5,3.4,0.0,3.4,0.0
324,2016-11-20,-0.3025,1.0,2.5,-0.5,0.0,0.0,0.0,0.0
325,2016-11-21,-1.9125,0.3,3.0,-2.5,0.0,0.0,0.0,0.0
326,2016-11-22,-2.2975,1.0,3.5,-1.5,0.0,0.0,0.0,0.0
327,2016-11-23,-2.8425,-1.5,2.0,-5.0,3.8,0.8,4.6,0.0
328,2016-11-24,1.445,2.3,5.0,-0.5,3.2,0.0,3.2,0.0
329,2016-11-25,2.4725,5.3,7.0,3.5,2.6,0.0,2.6,0.0
330,2016-11-26,2.9425,4.5,6.5,2.5,1.5,0.0,1.5,0.0
