,Date,Temperature,Mean Temp (°C),Max Temp (°C),Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
82,2016-03-23,1.6075,1.6,3.5,-0.4,13.8,0.0,13.8,0.0
83,2016-03-24,-1.075,0.5,1.6,-0.6,22.2,0.0,22.2,0.0
84,2016-03-25,-1.45,-0.6,2.0,-3.1,0.0,0.0,0.0,
85,2016-03-26,-0.7,-0.4,4.3,-5.1,0.0,0.0,0.0,
86,2016-03-27,2.8,5.3,12.0,-1.4,0.0,0.0,0.0,
87,2016-03-28,5.65,5.3,9.3,1.3,12.6,0.0,12.6,
88,2016-03-29,1.08575,2.8,7.2,-1.7,0.0,0.0,0.0,
89,2016-03-30,4.275,6.2,15.2,-2.8,0.0,0.0,0.0,
90,2016-03-31,12.1325,12.3,15.4,9.2,28.6,0.0,28.6,
91,2016-04-01,7.275,7.4,13.2,1.5,0.0,0.0,0.0,
92,2016-04-02,0.7,-0.6,3.8,-5.0,0.0,5.8,5.8,2.0
93,2016-04-03,-4.8225,-5.0,-2.4,-7.7,0.0,6.2,6.0,4.0
94,2016-04-04,-6.6,-5.7,-2.7,-8.6,,13.3,13.2,22.0
95,2016-04-05,-7.475,-5.8,-0.7,-10.9,0.0,0.0,0.0,12.0
96,2016-04-06,-2.225,1.5,7.6,-4.6,8.8,1.4,10.2,8.0
97,2016-04-07,2.15,2.9,7.7,-2.0,2.6,0.0,2.6,1.0
98,2016-04-08,-2.25,0.1,4.2,-4.1,0.0,2.8,2.8,2.0
99,2016-04-09,-4.325,-3.1,0.8,-6.9,0.0,0.0,0.0,0.0
100,2016-04-10,-3.6,-4.1,0.1,-8.3,2.0,3.8,6.0,2.0
101,2016-04-11,4.775,4.8,10.3,-0.8,3.8,0.0,3.8,2.0
102,2016-04-12,0.775,1.3,6.1,-3.6,0.0,0.0,0.0,
103,2016-04-13,0.6825,0.8,6.0,-4.4,0.0,0.0,0.0,
104,2016-04-14,2.65,2.6,7.1,-2.0,0.0,0.0,0.0,
105,2016-04-15,5.55,6.2,11.1,1.3,0.0,0.0,0.0,
106,2016-04-16,7.675,9.0,14.4,3.6,0.0,0.0,0.0,
107,2016-04-17,10.7,12.9,21.4,4.4,0.0,0.0,0.0,
108,2016-04-18,14.1,16.0,24.7,7.3,0.0,0.0,0.0,
109,2016-04-19,8.625,10.2,16.0,4.4,0.0,0.0,0.0,
110,2016-04-20,7.425,7.8,13.2,2.4,0.0,0.0,0.0,
111,2016-04-21,9.675,9.5,15.8,3.2,1.0,0.0,1.0,
112,2016-04-22,12.35,12.6,20.5,4.7,1.8,0.0,1.8,
113,2016-04-23,5.1,7.4,13.5,1.3,0.0,0.0,0.0,
114,2016-04-24,5.35,7.1,13.4,0.7,0.0,0.0,0.0,
115,2016-04-25,4.8,4.7,6.6,2.7,4.8,0.0,4.8,
116,2016-04-26,2.95,1.1,3.7,-1.6,12.4,0.0,12.4,
117,2016-04-27,4.45,6.4,14.0,-1.3,0.0,0.0,0.0,
118,2016-04-28,3.925,3.9,6.2,1.5,0.0,0.0,0.0,
119,2016-04-29,5.775,6.2,9.9,2.4,0.0,0.0,0.0,
120,2016-04-30,7.4,6.9,12.3,1.5,1.2,0.0,1.2,
121,2016-05-01,6.5,6.4,7.7,5.1,5.0,0.0,5.0,
122,2016-05-02,7.125,8.3,12.1,4.4,4.4,0.0,4.4,
123,2016-05-03,8.50775,9.4,15.4,3.4,0.0,0.0,0.0,
124,2016-05-04,8.925,9.6,15.4,3.7,0.0,0.0,0.0,
125,2016-05-05,10.275,11.1,15.4,6.7,0.0,0.0,0.0,
126,2016-05-06,12.595,13.1,20.3,5.9,0.0,0.0,0.0,
127,2016-05-07,11.7,12.2,18.6,5.7,0.0,0.0,0.0,
128,2016-05-08,7.675,8.2,14.3,2.1,0.6,0.0,0.6,
129,2016-05-09,6.5875,8.4,15.6,1.2,0.0,0.0,0.0,
130,2016-05-10,7.8275,8.1,14.2,2.0,0.0,0.0,0.0,
131,2016-05-11,10.0,11.4,17.4,5.4,0.0,0.0,0.0,
132,2016-05-12,12.675,16.2,24.2,8.1,11.8,0.0,11.8,
133,2016-05-13,14.725,16.2,19.8,12.5,15.6,0.0,15.6,
134,2016-05-14,8.275,7.6,13.1,2.0,3.8,0.0,3.8,
135,2016-05-15,3.1,3.8,7.2,0.3,0.0,0.0,0.0,
136,2016-05-16,7.225,8.5,17.2,-0.2,0.0,0.0,0.0,
137,2016-05-17,8.625,11.7,16.6,6.7,0.0,0.0,0.0,
138,2016-05-18,8.8,10.8,15.9,5.6,0.0,0.0,0.0,
139,2016-05-19,11.8,12.6,19.5,5.6,0.0,0.0,0.0,
140,2016-05-20,13.775,13.6,21.5,5.6,0.0,0.0,0.0,
141,2016-05-21,14.55,16.6,22.0,11.1,0.0,0.0,0.0,
142,2016-05-22,13.225,15.6,22.1,9.1,0.0,0.0,0.0,
143,2016-05-23,16.0,17.8,25.8,9.7,0.0,0.0,0.0,
144,2016-05-24,18.325,18.1,27.8,8.3,0.0,0.0,0.0,
145,2016-05-25,20.3,20.0,28.7,11.3,0.0,0.0,0.0,
146,2016-05-26,19.5075,21.7,28.1,15.2,,,,
147,2016-05-27,21.605,23.2,29.1,17.2,0.0,0.0,0.0,
148,2016-05-28,22.575,23.7,31.4,16.0,0.0,0.0,0.0,
149,2016-05-29,22.175,23.0,28.4,17.5,0.0,0.0,0.0,
150,2016-05-30,19.875,20.7,26.1,15.3,0.0,0.0,0.0,
151,2016-05-31,17.6,20.1,26.0,14.1,0.0,0.0,0.0,
152,2016-06-01,14.05,15.0,17.6,12.4,0.0,0.0,0.0,
153,2016-06-02,18.625,20.5,27.3,13.7,7.8,0.0,7.8,
154,2016-06-03,17.275,19.4,25.6,13.1,0.0,0.0,0.0,
155,2016-06-04,17.375,18.6,24.1,13.0,3.6,0.0,3.6,
156,2016-06-05,18.45,19.7,23.6,15.7,7.6,0.0,7.6,
157,2016-06-06,17.05,18.9,25.0,12.7,2.4,0.0,2.4,
158,2016-06-07,13.75,14.4,18.8,10.0,0.0,0.0,0.0,
159,2016-06-08,9.9,9.5,13.7,5.2,0.0,0.0,0.0,
160,2016-06-09,11.675,11.9,19.8,4.0,0.0,0.0,0.0,
161,2016-06-10,14.45,14.6,23.5,5.7,0.0,0.0,0.0,
162,2016-06-11,19.875,23.4,30.8,15.9,0.4,0.0,0.4,
163,2016-06-12,14.875,15.8,20.8,10.7,0.0,0.0,0.0,
164,2016-06-13,12.975,14.8,20.7,8.8,0.0,0.0,0.0,
165,2016-06-14,13.9,15.7,22.6,8.7,0.0,0.0,0.0,
166,2016-06-15,15.1,15.3,21.6,9.0,10.4,0.0,10.4,
167,2016-06-16,18.1,17.9,22.4,13.3,0.0,0.0,0.0,
168,2016-06-17,20.925,21.8,29.1,14.5,0.0,0.0,0.0,
169,2016-06-18,21.475,22.0,30.0,13.9,0.0,0.0,0.0,
170,2016-06-19,22.7,22.5,31.1,13.8,0.0,0.0,0.0,
171,2016-06-20,23.95,23.9,31.2,16.5,0.0,0.0,0.0,
172,2016-06-21,17.75,17.7,25.4,10.0,0.0,0.0,0.0,
173,2016-06-22,17.0,19.1,25.1,13.0,0.8,0.0,0.8,
174,2016-06-23,15.975,17.1,23.2,11.0,0.0,0.0,0.0,
175,2016-06-24,18.425,19.2,26.4,11.9,0.0,0.0,0.0,
176,2016-06-25,19.55,21.4,29.2,13.6,0.0,0.0,0.0,
177,2016-06-26,22.325,23.7,31.0,16.3,4.6,0.0,4.6,
178,2016-06-27,23.425,25.0,31.6,18.4,0.0,0.0,0.0,
179,2016-06-28,17.4,18.5,22.7,14.2,0.0,0.0,0.0,
180,2016-06-29,18.05,18.5,25.9,11.1,0.0,0.0,0.0,
181,2016-06-30,18.425,18.1,27.7,8.5,0.0,0.0,0.0,
182,2016-07-01,17.125,17.6,24.0,11.1,2.8,0.0,2.8,
183,2016-07-02,17.475,17.0,25.1,8.8,0.0,0.0,0.0,
184,2016-07-03,19.475,18.9,26.9,10.8,0.0,0.0,0.0,
185,2016-07-04,19.75,19.8,29.0,10.6,0.0,0.0,0.0,
186,2016-07-05,22.0,24.6,30.8,18.4,0.0,0.0,0.0,
187,2016-07-06,23.9,24.3,31.1,17.5,0.0,0.0,0.0,
188,2016-07-07,23.875,25.9,32.2,19.5,0.0,0.0,0.0,
189,2016-07-08,21.475,25.2,30.4,19.9,2.8,0.0,2.8,
190,2016-07-09,19.6,20.9,24.6,17.1,0.0,0.0,0.0,
191,2016-07-10,20.125,22.2,29.0,15.4,0.0,0.0,0.0,
192,2016-07-11,20.075,21.4,27.6,15.1,0.0,0.0,0.0,
193,2016-07-12,22.85,25.3,32.2,18.3,0.0,0.0,0.0,
194,2016-07-13,25.775,26.5,32.7,20.2,12.0,0.0,12.0,
195,2016-07-14,24.9,23.7,28.2,19.1,0.4,0.0,0.4,
196,2016-07-15,20.75,20.4,26.3,14.5,0.0,0.0,0.0,
197,2016-07-16,17.4,18.3,24.0,12.5,0.0,0.0,0.0,
198,2016-07-17,19.55,18.5,26.8,10.1,,,,
199,2016-07-18,23.9,22.7,29.4,15.9,0.0,0.0,0.0,
200,2016-07-19,19.275,19.0,26.4,11.6,0.0,0.0,0.0,
201,2016-07-20,19.575,19.4,28.3,10.4,0.0,0.0,0.0,
202,2016-07-21,25.7,22.4,31.7,13.1,0.0,0.0,0.0,
203,2016-07-22,27.15,26.7,33.4,20.0,0.0,0.0,0.0,
204,2016-07-23,25.55,,,18.7,0.0,0.0,0.0,
205,2016-07-24,23.125,23.6,28.2,18.9,0.0,0.0,0.0,
206,2016-07-25,24.775,25.4,31.0,19.8,19.8,0.0,19.8,
207,2016-07-26,22.85,23.0,29.4,16.6,0.0,0.0,0.0,
208,2016-07-27,24.3,24.2,31.9,16.4,0.0,0.0,0.0,
209,2016-07-28,22.675,23.7,28.2,19.2,0.8,0.0,0.8,
210,2016-07-29,20.775,22.7,26.6,18.8,0.0,0.0,0.0,
211,2016-07-30,20.25,20.5,23.6,17.4,7.2,0.0,7.2,
212,2016-07-31,20.75,20.9,23.7,18.1,2.0,0.0,2.0,
213,2016-08-01,21.625,22.4,26.9,17.9,0.0,0.0,0.0,
214,2016-08-02,22.775,23.1,29.1,17.0,0.0,0.0,0.0,
215,2016-08-03,22.7,23.4,30.2,16.5,0.0,0.0,0.0,
216,2016-08-04,24.3,23.8,31.6,15.9,0.0,0.0,0.0,
217,2016-08-05,25.35,26.1,31.7,20.4,3.2,0.0,3.2,
218,2016-08-06,21.7,22.6,28.4,16.8,0.0,0.0,0.0,
219,2016-08-07,21.35,20.6,28.0,13.1,0.0,0.0,0.0,
220,2016-08-08,20.3,21.0,27.6,14.4,0.0,0.0,0.0,
221,2016-08-09,21.85,23.2,31.6,14.8,5.2,0.0,5.2,
222,2016-08-10,26.4475,26.4,32.7,20.1,0.0,0.0,0.0,
223,2016-08-11,26.275,26.1,32.8,19.3,,,5.0,
224,2016-08-12,27.05,26.6,31.0,22.2,11.6,0.0,11.6,
225,2016-08-13,24.925,26.6,30.4,22.7,10.6,0.0,10.6,
226,2016-08-14,22.725,22.2,27.1,17.3,0.0,0.0,0.0,
227,2016-08-15,21.2,21.7,27.2,16.2,4.2,0.0,4.2,
228,2016-08-16,21.15,21.8,26.8,16.8,16.0,0.0,16.0,
229,2016-08-17,20.1,20.2,26.4,13.9,0.0,0.0,0.0,
230,2016-08-18,21.8,22.6,27.9,17.2,0.0,0.0,0.0,
231,2016-08-19,22.8,22.6,28.8,16.4,0.0,0.0,0.0,
232,2016-08-20,24.05,25.1,29.9,20.2,0.0,0.0,0.0,
233,2016-08-21,21.275,20.8,25.7,15.9,0.4,0.0,0.4,
234,2016-08-22,16.8,18.0,23.7,12.2,0.0,0.0,0.0,
235,2016-08-23,19.85,19.0,26.4,11.6,0.0,0.0,0.0,
236,2016-08-24,21.9,21.6,28.1,15.1,7.2,0.0,7.2,
237,2016-08-25,24.125,24.2,28.3,20.1,16.6,0.0,16.6,
238,2016-08-26,22.275,22.2,27.5,16.9,0.0,0.0,0.0,
239,2016-08-27,20.3,20.4,25.7,15.1,0.0,0.0,0.0,
240,2016-08-28,22.425,23.1,29.1,17.1,0.0,0.0,0.0,
241,2016-08-29,19.35,20.7,26.9,14.4,0.0,0.0,0.0,
242,2016-08-30,21.425,20.4,27.8,13.0,0.0,0.0,0.0,
243,2016-08-31,21.575,20.9,26.4,15.4,4.6,0.0,4.6,
244,2016-09-01,17.075,18.0,22.8,13.1,0.0,0.0,0.0,
245,2016-09-02,15.75,16.8,22.4,11.1,0.0,0.0,0.0,
246,2016-09-03,15.7,16.4,22.5,10.2,0.0,0.0,0.0,
247,2016-09-04,16.525,17.6,24.9,10.2,0.0,0.0,0.0,
248,2016-09-05,18.975,21.2,29.1,13.2,0.0,0.0,0.0,
249,2016-09-06,23.05,,,,0.0,0.0,0.0,
250,2016-09-07,25.0,26.7,33.5,19.9,1.0,0.0,1.0,
251,2016-09-08,24.425,25.0,30.0,19.9,11.2,0.0,11.2,
252,2016-09-09,22.175,22.7,27.4,18.0,0.0,0.0,0.0,
253,2016-09-10,21.925,23.1,28.6,17.6,10.6,0.0,10.6,
254,2016-09-11,17.225,16.5,22.5,10.4,0.0,0.0,0.0,
255,2016-09-12,15.925,15.6,23.6,7.6,0.0,0.0,0.0,
256,2016-09-13,19.2,18.9,26.9,10.8,0.0,0.0,0.0,
257,2016-09-14,16.77,17.0,21.9,12.0,1.2,0.0,1.2,
258,2016-09-15,12.5125,15.5,20.1,10.8,0.0,0.0,0.0,
259,2016-09-16,15.3025,16.7,24.6,8.8,0.0,0.0,0.0,
260,2016-09-17,19.4425,20.1,22.9,17.2,10.8,0.0,10.8,
261,2016-09-18,20.06,20.6,26.1,15.0,0.0,0.0,0.0,
262,2016-09-19,19.38,20.0,27.6,12.3,0.0,0.0,0.0,
263,2016-09-20,20.6,20.3,27.8,12.8,0.0,0.0,0.0,
264,2016-09-21,19.575,18.4,28.0,8.8,0.0,0.0,0.0,
265,2016-09-22,20.35,20.7,29.6,11.7,0.0,0.0,0.0,
266,2016-09-23,16.0,16.8,20.8,12.7,0.8,0.0,0.8,
267,2016-09-24,11.15,12.7,17.9,7.5,0.0,0.0,0.0,
268,2016-09-25,11.25,12.3,18.1,6.5,0.0,0.0,0.0,
269,2016-09-26,14.05,13.6,18.1,9.0,14.4,0.0,14.4,
270,2016-09-27,13.585,14.2,20.9,7.5,0.0,0.0,0.0,
271,2016-09-28,15.1725,15.7,22.6,8.7,3.2,0.0,3.2,
272,2016-09-29,14.4525,14.8,16.4,13.1,21.2,0.0,21.2,
273,2016-09-30,15.55,14.7,16.9,12.5,2.6,0.0,2.6,
274,2016-10-01,14.03,13.8,15.3,12.2,11.2,0.0,11.2,
275,2016-10-02,16.075,15.6,18.2,13.0,10.6,0.0,10.6,
276,2016-10-03,13.75,15.0,18.7,11.3,0.0,0.0,0.0,
277,2016-10-04,14.99,14.7,19.6,9.7,0.0,0.0,0.0,
278,2016-10-05,14.985,17.1,22.0,12.2,0.0,0.0,0.0,
279,2016-10-06,16.3925,19.0,24.3,13.6,0.0,0.0,0.0,
280,2016-10-07,16.03,17.2,22.6,11.8,0.0,0.0,0.0,
281,2016-10-08,13.57,12.1,18.9,5.3,3.4,0.0,3.4,
282,2016-10-09,8.2475,8.4,14.2,2.5,0.0,0.0,0.0,
283,2016-10-10,5.6225,7.1,13.4,0.7,0.0,0.0,0.0,
284,2016-10-11,8.5925,11.3,18.2,4.3,0.0,0.0,0.0,
285,2016-10-12,14.0925,15.4,22.1,8.6,0.8,0.0,0.8,
286,2016-10-13,11.435,9.4,16.8,1.9,1.2,0.0,1.2,
287,2016-10-14,7.6925,7.8,15.5,0.0,0.0,0.0,0.0,
288,2016-10-15,11.4775,12.1,20.1,4.0,0.0,0.0,0.0,
289,2016-10-16,17.15,19.3,22.4,16.1,0.4,0.0,0.4,
290,2016-10-17,16.435,20.4,24.1,16.6,0.0,0.0,0.0,
291,2016-10-18,19.3525,18.0,24.2,11.7,0.0,0.0,0.0,
292,2016-10-19,13.26,14.4,20.4,8.3,0.0,0.0,0.0,
293,2016-10-20,12.32,12.4,14.3,10.4,14.0,0.0,14.0,
294,2016-10-21,8.3025,7.7,10.5,4.8,9.6,0.0,9.6,
295,2016-10-22,4.5725,5.3,8.9,1.7,0.0,0.0,0.0,
296,2016-10-23,6.8175,9.0,14.7,3.3,0.0,0.0,0.0,
297,2016-10-24,6.525,8.2,11.0,5.4,0.0,0.0,0.0,
298,2016-10-25,3.2975,4.5,10.0,-1.0,0.0,0.0,0.0,
299,2016-10-26,1.2,1.1,5.2,-3.0,0.0,0.2,0.0,0.0
300,2016-10-27,2.7425,2.2,5.7,-1.3,7.6,0.0,7.6,0.0
301,2016-10-28,2.755,3.3,9.8,-3.2,0.0,0.0,0.0,
302,2016-10-29,12.055,14.2,19.0,9.4,0.0,0.0,0.0,
303,2016-10-30,7.2,5.5,10.4,0.5,1.6,0.0,1.6,
304,2016-10-31,3.6275,4.0,9.6,-1.6,0.0,0.0,0.0,
305,2016-11-01,9.6875,9.9,19.8,-0.1,0.0,0.0,0.0,
306,2016-11-02,13.7125,15.4,18.5,12.2,6.8,0.0,6.8,
307,2016-11-03,10.3775,10.1,14.7,5.4,14.2,0.0,14.2,
308,2016-11-04,5.4575,6.2,11.7,0.6,0.0,0.0,0.0,
309,2016-11-05,9.0425,9.3,15.2,3.4,0.0,0.0,0.0,
310,2016-11-06,7.645,8.6,13.0,4.1,0.0,0.0,0.0,
311,2016-11-07,8.345,10.4,18.0,2.8,0.0,0.0,0.0,
312,2016-11-08,9.955,9.2,16.5,1.9,3.0,0.0,3.0,
313,2016-11-09,6.1125,4.3,9.7,-1.2,0.0,0.0,0.0,
314,2016-11-10,7.26,6.7,15.0,-1.6,0.0,0.0,0.0,
315,2016-11-11,5.4275,4.0,10.1,-2.2,0.0,0.0,0.0,
316,2016-11-12,2.5225,1.9,9.0,-5.2,0.0,0.0,0.0,
317,2016-11-13,6.2925,7.4,12.1,2.6,0.0,0.0,0.0,
318,2016-11-14,6.905,8.6,14.3,2.8,0.0,0.0,0.0,
319,2016-11-15,5.735,7.8,13.9,1.7,0.0,0.0,0.0,
320,2016-11-16,7.66,7.6,12.2,3.0,1.2,0.0,1.2,
321,2016-11-17,6.135,4.6,12.4,-3.2,0.0,0.0,0.0,
322,2016-11-18,9.67,12.4,19.3,5.4,0.0,0.0,0.0,
323,2016-11-19,7.7275,6.7,14.4,-1.0,5.2,0.2,5.2,0.0
324,2016-11-20,-0.3025,-0.4,1.2,-2.0,0.0,1.2,1.2,1.0
325,2016-11-21,-1.9125,-0.2,1.8,-2.2,0.0,0.0,0.0,0.0
326,2016-11-22,-2.2975,-1.0,2.9,-4.8,0.0,0.0,0.0,
327,2016-11-23,-2.8425,-3.2,1.0,-7.3,3.8,1.0,4.8,0.0
328,2016-11-24,1.445,2.0,3.8,0.1,1.6,0.0,1.6,
329,2016-11-25,2.4725,4.4,6.2,2.6,2.0,0.0,2.0,
330,2016-11-26,2.9425,3.7,6.4,1.0,1.6,0.0,1.6,
331,2016-11-27,2.21,3.5,7.9,-1.0,0.0,0.0,0.0,
332,2016-11-28,3.9075,3.9,9.0,-1.2,0.0,0.0,0.0,
333,2016-11-29,8.82,9.1,13.2,4.9,5.2,0.0,5.2,
334,2016-11-30,8.7425,9.6,13.0,6.1,9.4,0.0,9.4,
335,2016-12-01,5.015,4.5,6.3,2.6,0.0,0.0,0.0,
336,2016-12-02,3.1725,3.1,4.5,1.7,1.4,0.0,1.4,
337,2016-12-03,2.2575,2.8,4.6,1.0,0.0,0.0,0.0,
338,2016-12-04,0.9125,1.3,2.5,0.0,0.0,0.4,0.4,0.0
339,2016-12-05,1.04,2.5,5.2,-0.2,0.0,1.2,1.2,1.0
340,2016-12-06,0.6425,0.4,4.0,-3.3,0.2,3.0,3.0,1.0
341,2016-12-07,0.9,0.6,2.8,-1.6,0.0,0.0,0.0,0.0
342,2016-12-08,-1.6575,-2.6,-1.3,-3.9,0.0,0.8,0.8,0.0
343,2016-12-09,-4.05,-4.3,-2.3,-6.2,0.0,0.2,0.2,1.0
344,2016-12-10,-5.0025,-5.8,-2.6,-8.9,0.0,1.2,0.6,1.0
345,2016-12-11,-5.17,-4.2,0.2,-8.5,0.0,9.8,9.8,0.0
346,2016-12-12,-1.17,-1.8,1.3,-4.8,0.0,9.2,9.2,18.0
347,2016-12-13,-5.5525,-5.5,-2.1,-8.8,0.0,0.0,0.0,12.0
