,Date,Temperature,Mean Temp (°C),Max Temp (°C),Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
88,2016-03-29,1.08575,3.1,7.5,-1.3,0.0,0.0,0.0,
89,2016-03-30,4.275,4.2,9.9,-1.5,0.0,0.0,0.0,
90,2016-03-31,12.1325,12.3,16.5,8.1,19.8,0.0,19.8,
91,2016-04-01,7.275,7.7,12.6,2.8,0.0,0.0,0.0,
92,2016-04-02,0.7,0.5,4.6,-3.6,0.0,0.8,0.8,0.0
93,2016-04-03,-4.8225,-4.2,-1.2,-7.2,0.0,10.0,9.0,0.0
94,2016-04-04,-6.6,-4.7,-2.2,-7.1,0.0,3.8,3.6,12.0
95,2016-04-05,-7.475,-4.1,0.9,-9.0,0.0,0.0,0.0,4.0
96,2016-04-06,-2.225,1.9,6.7,-2.9,6.3,3.1,9.4,1.0
97,2016-04-07,2.15,3.1,7.6,-1.4,0.6,0.0,0.6,0.0
98,2016-04-08,-2.25,0.1,4.1,-4.0,0.0,0.0,0.0,
99,2016-04-09,-4.325,-3.8,-0.7,-6.8,0.0,0.0,0.0,
100,2016-04-10,-3.6,-3.4,0.7,-7.5,1.4,2.6,8.0,0.0
101,2016-04-11,4.775,5.6,11.3,-0.1,3.0,0.0,3.0,1.0
102,2016-04-12,0.775,2.7,7.3,-1.9,0.0,0.0,0.0,
103,2016-04-13,0.6825,1.5,6.6,-3.6,0.0,0.0,0.0,
104,2016-04-14,2.65,3.5,9.9,-3.0,0.0,0.0,0.0,
105,2016-04-15,5.55,7.2,14.6,-0.2,0.0,0.0,0.0,
106,2016-04-16,7.675,11.0,17.6,4.3,0.0,0.0,0.0,
107,2016-04-17,10.7,12.5,21.2,3.7,0.0,0.0,0.0,
108,2016-04-18,14.1,16.3,25.5,7.1,0.0,0.0,0.0,
109,2016-04-19,8.625,11.0,16.2,5.7,0.0,0.0,0.0,
110,2016-04-20,7.425,8.8,15.1,2.5,0.0,0.0,0.0,
111,2016-04-21,9.675,9.9,14.6,5.2,1.2,0.0,1.2,
112,2016-04-22,12.35,12.1,18.4,5.7,1.2,0.0,1.2,
113,2016-04-23,5.1,7.4,12.8,1.9,0.0,0.0,0.0,
114,2016-04-24,5.35,6.2,11.0,1.3,0.0,0.0,0.0,
115,2016-04-25,4.8,6.1,8.7,3.5,10.8,0.0,10.8,
116,2016-04-26,2.95,4.0,6.2,1.7,12.2,0.0,12.2,
117,2016-04-27,4.45,5.7,11.3,0.1,0.0,0.0,0.0,
118,2016-04-28,3.925,4.6,9.0,0.2,0.0,0.0,0.0,
119,2016-04-29,5.775,7.8,11.1,4.4,0.0,0.0,0.0,
120,2016-04-30,7.4,8.2,14.5,1.9,0.0,0.0,0.0,
121,2016-05-01,6.5,8.6,10.3,6.9,6.0,0.0,6.0,
122,2016-05-02,7.125,9.5,12.9,6.0,1.0,0.0,1.0,
123,2016-05-03,8.50775,8.9,13.2,4.6,0.0,0.0,0.0,
124,2016-05-04,8.925,10.9,16.1,5.6,0.0,0.0,0.0,
125,2016-05-05,10.275,11.8,16.5,7.1,0.4,0.0,0.4,
126,2016-05-06,12.595,14.7,21.1,8.2,0.0,0.0,0.0,
127,2016-05-07,11.7,11.9,16.9,6.8,0.0,0.0,0.0,
128,2016-05-08,7.675,9.7,15.1,4.3,1.6,0.0,1.6,
129,2016-05-09,6.5875,8.7,15.5,1.9,0.0,0.0,0.0,
130,2016-05-10,7.8275,9.7,16.5,2.8,0.0,0.0,0.0,
131,2016-05-11,10.0,11.2,18.5,3.8,0.0,0.0,0.0,
132,2016-05-12,12.675,13.7,21.3,6.1,7.2,0.0,7.2,
133,2016-05-13,14.725,16.5,20.5,12.5,8.2,0.0,8.2,
134,2016-05-14,8.275,8.1,14.0,2.2,5.2,0.0,5.2,
135,2016-05-15,3.1,4.9,7.8,1.9,0.6,0.0,0.6,
136,2016-05-16,7.225,9.3,18.5,0.1,2.2,0.0,2.2,
137,2016-05-17,8.625,10.3,15.6,5.0,0.0,0.0,0.0,
138,2016-05-18,8.8,10.2,16.4,4.0,0.0,0.0,0.0,
139,2016-05-19,11.8,14.5,20.1,8.8,0.0,0.0,0.0,
140,2016-05-20,13.775,15.2,22.1,8.2,0.0,0.0,0.0,
141,2016-05-21,14.55,17.6,22.9,12.2,0.0,0.0,0.0,
142,2016-05-22,13.225,17.6,22.6,12.5,0.0,0.0,0.0,
143,2016-05-23,16.0,18.3,25.5,11.1,0.0,0.0,0.0,
144,2016-05-24,18.325,20.8,29.5,12.1,0.0,0.0,0.0,
145,2016-05-25,20.3,22.6,29.6,15.6,0.0,0.0,0.0,
146,2016-05-26,19.5075,20.7,24.5,16.9,1.8,0.0,1.8,
147,2016-05-27,21.605,23.2,30.1,16.3,0.0,0.0,0.0,
148,2016-05-28,22.575,25.3,31.5,19.0,0.0,0.0,0.0,
149,2016-05-29,22.175,25.8,31.1,20.4,0.0,0.0,0.0,
150,2016-05-30,19.875,22.3,27.8,16.8,0.0,0.0,0.0,
151,2016-05-31,17.6,19.9,27.0,12.8,0.0,0.0,0.0,
152,2016-06-01,14.05,16.2,20.1,12.3,0.0,0.0,0.0,
153,2016-06-02,18.625,23.3,30.2,16.4,0.2,0.0,0.2,
154,2016-06-03,17.275,20.3,25.6,14.9,0.0,0.0,0.0,
155,2016-06-04,17.375,20.3,26.1,14.4,5.4,0.0,5.4,
156,2016-06-05,18.45,20.6,24.7,16.5,5.8,0.0,5.8,
157,2016-06-06,17.05,20.3,25.7,14.8,1.2,0.0,1.2,
158,2016-06-07,13.75,15.3,20.2,10.4,0.0,0.0,0.0,
159,2016-06-08,9.9,10.9,14.3,7.4,0.0,0.0,0.0,
160,2016-06-09,11.675,14.3,20.8,7.7,0.0,0.0,0.0,
161,2016-06-10,14.45,15.7,23.1,8.3,0.0,0.0,0.0,
162,2016-06-11,19.875,21.9,30.6,13.2,7.4,0.0,7.4,
163,2016-06-12,14.875,16.9,20.7,13.1,0.0,0.0,0.0,
164,2016-06-13,12.975,15.6,20.2,11.0,0.0,0.0,0.0,
165,2016-06-14,13.9,15.0,21.2,8.7,0.0,0.0,0.0,
166,2016-06-15,15.1,17.9,24.9,10.9,0.2,0.0,0.2,
167,2016-06-16,18.1,21.6,26.8,16.3,0.0,0.0,0.0,
168,2016-06-17,20.925,22.3,29.4,15.2,0.0,0.0,0.0,
169,2016-06-18,21.475,24.3,32.1,16.5,0.0,0.0,0.0,
170,2016-06-19,22.7,26.0,33.6,18.4,0.0,0.0,0.0,
171,2016-06-20,23.95,26.5,34.6,18.3,0.2,0.0,0.2,
172,2016-06-21,17.75,20.4,26.9,13.9,0.0,0.0,0.0,
173,2016-06-22,17.0,20.7,26.0,15.4,0.0,0.0,0.0,
174,2016-06-23,15.975,18.2,24.6,11.8,0.0,0.0,0.0,
175,2016-06-24,18.425,20.8,27.2,14.3,0.0,0.0,0.0,
176,2016-06-25,19.55,22.5,29.0,16.0,0.0,0.0,0.0,
177,2016-06-26,22.325,25.7,33.5,17.8,6.0,0.0,6.0,
178,2016-06-27,23.425,26.6,32.9,20.3,0.0,0.0,0.0,
179,2016-06-28,17.4,19.1,22.9,15.2,0.0,0.0,0.0,
180,2016-06-29,18.05,20.4,26.7,14.1,0.0,0.0,0.0,
181,2016-06-30,18.425,19.9,27.1,12.6,0.0,0.0,0.0,
182,2016-07-01,17.125,18.3,23.3,13.3,5.6,0.0,5.6,
183,2016-07-02,17.475,19.4,26.4,12.3,0.0,0.0,0.0,
184,2016-07-03,19.475,21.0,28.3,13.7,0.0,0.0,0.0,
185,2016-07-04,19.75,21.8,28.9,14.7,0.0,0.0,0.0,
186,2016-07-05,22.0,26.1,32.6,19.5,0.0,0.0,0.0,
187,2016-07-06,23.9,25.6,32.0,19.2,0.2,0.0,0.2,
188,2016-07-07,23.875,26.6,31.8,21.3,0.6,0.0,0.6,
189,2016-07-08,21.475,24.5,28.6,20.4,1.0,0.0,1.0,
190,2016-07-09,19.6,22.8,27.0,18.5,6.0,0.0,6.0,
191,2016-07-10,20.125,22.8,28.7,16.8,0.0,0.0,0.0,
192,2016-07-11,20.075,22.4,27.1,17.6,0.0,0.0,0.0,
193,2016-07-12,22.85,25.6,31.2,19.9,0.0,0.0,0.0,
194,2016-07-13,25.775,28.6,36.0,21.2,4.8,0.0,4.8,
195,2016-07-14,24.9,25.7,31.0,20.3,6.6,0.0,6.6,
196,2016-07-15,20.75,21.7,27.3,16.1,1.2,0.0,1.2,
197,2016-07-16,17.4,18.8,22.8,14.7,0.0,0.0,0.0,
198,2016-07-17,19.55,20.1,26.1,14.0,0.0,0.0,0.0,
199,2016-07-18,23.9,23.8,30.2,17.3,0.0,0.0,0.0,
200,2016-07-19,19.275,19.6,25.7,13.5,0.0,0.0,0.0,
201,2016-07-20,19.575,21.1,27.6,14.6,0.0,0.0,0.0,
202,2016-07-21,25.7,26.2,33.7,18.7,0.0,0.0,0.0,
203,2016-07-22,27.15,29.0,35.2,22.8,0.0,0.0,0.0,
204,2016-07-23,25.55,28.1,34.1,22.0,0.0,0.0,0.0,
205,2016-07-24,23.125,23.8,27.4,20.1,0.0,0.0,0.0,
206,2016-07-25,24.775,26.5,31.9,21.1,9.0,0.0,9.0,
207,2016-07-26,22.85,23.9,30.5,17.2,0.0,0.0,0.0,
208,2016-07-27,24.3,26.1,34.0,18.2,0.0,0.0,0.0,
209,2016-07-28,22.675,25.4,30.0,20.8,0.6,0.0,0.6,
210,2016-07-29,20.775,23.9,28.3,19.5,3.8,0.0,3.8,
211,2016-07-30,20.25,22.6,26.6,18.5,0.4,0.0,0.4,
212,2016-07-31,20.75,23.1,25.3,20.9,0.0,0.0,0.0,
213,2016-08-01,21.625,23.5,27.6,19.3,6.8,0.0,6.8,
214,2016-08-02,22.775,23.9,28.8,19.0,0.0,0.0,0.0,
215,2016-08-03,22.7,24.0,29.3,18.6,0.0,0.0,0.0,
216,2016-08-04,24.3,26.1,32.4,19.7,0.0,0.0,0.0,
217,2016-08-05,25.35,27.8,33.6,22.0,0.0,0.0,0.0,
218,2016-08-06,21.7,24.3,29.8,18.7,0.0,0.0,0.0,
219,2016-08-07,21.35,23.2,28.8,17.5,0.0,0.0,0.0,
220,2016-08-08,20.3,22.3,28.2,16.4,0.0,0.0,0.0,
221,2016-08-09,21.85,24.5,31.8,17.1,0.0,0.0,0.0,
222,2016-08-10,26.4475,28.8,35.6,21.9,0.0,0.0,0.0,
223,2016-08-11,26.275,27.8,33.6,21.9,0.0,0.0,0.0,
224,2016-08-12,27.05,30.5,35.9,25.0,0.2,0.0,0.2,
225,2016-08-13,24.925,26.4,30.4,22.4,28.0,0.0,28.0,
226,2016-08-14,22.725,24.3,29.3,19.2,0.0,0.0,0.0,
227,2016-08-15,21.2,22.3,26.6,17.9,0.0,0.0,0.0,
228,2016-08-16,21.15,24.0,29.7,18.3,12.2,0.0,12.2,
229,2016-08-17,20.1,21.7,27.5,15.9,0.0,0.0,0.0,
230,2016-08-18,21.8,24.1,28.8,19.4,0.0,0.0,0.0,
231,2016-08-19,22.8,24.3,29.8,18.7,0.0,0.0,0.0,
232,2016-08-20,24.05,26.0,31.0,20.9,2.8,0.0,2.8,
233,2016-08-21,21.275,21.8,27.0,16.6,1.4,0.0,1.4,
234,2016-08-22,16.8,18.9,24.6,13.1,0.0,0.0,0.0,
235,2016-08-23,19.85,22.1,29.0,15.2,0.0,0.0,0.0,
236,2016-08-24,21.9,23.8,30.5,17.1,0.8,0.0,0.8,
237,2016-08-25,24.125,26.1,30.6,21.5,14.6,0.0,14.6,
238,2016-08-26,22.275,24.2,29.5,18.8,0.0,0.0,0.0,
239,2016-08-27,20.3,21.5,26.6,16.3,0.0,0.0,0.0,
240,2016-08-28,22.425,25.2,30.7,19.6,0.0,0.0,0.0,
241,2016-08-29,19.35,22.8,27.6,17.9,0.0,0.0,0.0,
242,2016-08-30,21.425,23.8,30.4,17.2,0.0,0.0,0.0,
243,2016-08-31,21.575,23.4,29.4,17.4,0.0,0.0,0.0,
244,2016-09-01,17.075,19.4,23.1,15.7,0.0,0.0,0.0,
245,2016-09-02,15.75,18.5,23.9,13.1,0.0,0.0,0.0,
246,2016-09-03,15.7,18.2,23.7,12.7,0.0,0.0,0.0,
247,2016-09-04,16.525,18.7,24.8,12.6,0.0,0.0,0.0,
248,2016-09-05,18.975,21.9,29.3,14.4,0.0,0.0,0.0,
249,2016-09-06,23.05,25.4,31.1,19.7,0.0,0.0,0.0,
250,2016-09-07,25.0,28.5,35.0,22.0,32.8,0.0,32.8,
251,2016-09-08,24.425,25.6,29.8,21.4,2.8,0.0,2.8,
252,2016-09-09,22.175,24.3,28.9,19.6,0.0,0.0,0.0,
253,2016-09-10,21.925,24.2,29.4,18.9,2.4,0.0,2.4,
254,2016-09-11,17.225,18.8,23.2,14.3,0.0,0.0,0.0,
255,2016-09-12,15.925,18.1,24.6,11.6,0.0,0.0,0.0,
256,2016-09-13,19.2,21.3,28.1,14.5,0.0,0.0,0.0,
257,2016-09-14,16.77,17.2,22.1,12.3,0.0,0.0,0.0,
258,2016-09-15,12.5125,15.4,19.7,11.1,0.0,0.0,0.0,
259,2016-09-16,15.3025,17.3,23.7,10.9,0.0,0.0,0.0,
260,2016-09-17,19.4425,20.7,22.7,18.7,7.0,0.0,7.0,
261,2016-09-18,20.06,22.0,26.8,17.2,0.0,0.0,0.0,
262,2016-09-19,19.38,21.1,26.6,15.5,0.0,0.0,0.0,
263,2016-09-20,20.6,21.6,28.5,14.7,0.0,0.0,0.0,
264,2016-09-21,19.575,20.9,27.5,14.2,0.0,0.0,0.0,
265,2016-09-22,20.35,22.2,29.9,14.4,0.0,0.0,0.0,
266,2016-09-23,16.0,16.4,21.8,10.9,1.0,0.0,1.0,
267,2016-09-24,11.15,13.8,19.4,8.2,0.0,0.0,0.0,
268,2016-09-25,11.25,12.9,17.8,7.9,0.0,0.0,0.0,
269,2016-09-26,14.05,14.8,18.2,11.4,12.2,0.0,12.2,
270,2016-09-27,13.585,15.5,21.9,9.0,0.0,0.0,0.0,
271,2016-09-28,15.1725,17.4,22.1,12.7,0.0,0.0,0.0,
272,2016-09-29,14.4525,15.2,17.1,13.3,7.8,0.0,7.8,
273,2016-09-30,15.55,16.2,19.1,13.2,0.4,0.0,0.4,
274,2016-10-01,14.03,14.4,15.9,12.9,1.4,0.0,1.4,
275,2016-10-02,16.075,16.3,18.9,13.6,6.6,0.0,6.6,
276,2016-10-03,13.75,16.0,18.6,13.4,0.0,0.0,0.0,
277,2016-10-04,14.99,17.3,19.9,14.7,0.0,0.0,0.0,
278,2016-10-05,14.985,17.1,20.2,14.0,0.0,0.0,0.0,
279,2016-10-06,16.3925,19.4,23.2,15.5,0.0,0.0,0.0,
280,2016-10-07,16.03,17.5,21.9,13.0,0.0,0.0,0.0,
281,2016-10-08,13.57,12.9,18.3,7.5,4.6,0.0,4.6,
282,2016-10-09,8.2475,8.6,12.8,4.4,0.0,0.0,0.0,
283,2016-10-10,5.6225,7.9,13.6,2.1,0.0,0.0,0.0,
284,2016-10-11,8.5925,10.0,16.7,3.2,0.0,0.0,0.0,
285,2016-10-12,14.0925,16.3,22.4,10.2,0.0,0.0,0.0,
286,2016-10-13,11.435,12.1,19.9,4.2,0.0,0.0,0.0,
287,2016-10-14,7.6925,9.5,14.7,4.2,0.0,0.0,0.0,
288,2016-10-15,11.4775,13.2,19.2,7.1,0.0,0.0,0.0,
289,2016-10-16,17.15,19.1,20.9,17.2,1.6,0.0,1.6,
290,2016-10-17,16.435,18.8,21.7,15.9,0.0,0.0,0.0,
291,2016-10-18,19.3525,18.8,25.6,11.9,0.4,0.0,0.4,
292,2016-10-19,13.26,15.7,21.3,10.0,0.0,0.0,0.0,
293,2016-10-20,12.32,13.3,15.3,11.2,9.4,0.0,9.4,
294,2016-10-21,8.3025,8.1,11.4,4.7,5.6,0.0,5.6,
295,2016-10-22,4.5725,6.1,8.8,3.4,0.0,0.0,0.0,
296,2016-10-23,6.8175,9.1,15.1,3.0,0.0,0.0,0.0,
297,2016-10-24,6.525,7.6,10.4,4.7,0.0,0.0,0.0,
298,2016-10-25,3.2975,5.8,8.0,3.5,0.0,0.0,0.0,
299,2016-10-26,1.2,2.6,5.2,-0.1,1.4,0.0,1.4,
300,2016-10-27,2.7425,3.0,5.3,0.7,8.2,0.0,8.2,
301,2016-10-28,2.755,5.4,10.6,0.2,0.0,0.0,0.0,
302,2016-10-29,12.055,15.1,19.7,10.5,0.0,0.0,0.0,
303,2016-10-30,7.2,6.4,11.4,1.3,1.4,0.0,1.4,
304,2016-10-31,3.6275,4.5,8.9,0.1,0.0,0.0,0.0,
305,2016-11-01,9.6875,11.8,17.8,5.8,0.0,0.0,0.0,
306,2016-11-02,13.7125,15.1,18.2,11.9,5.2,0.0,5.2,
307,2016-11-03,10.3775,10.2,14.3,6.1,22.4,0.0,22.4,
308,2016-11-04,5.4575,7.8,12.0,3.6,0.0,0.0,0.0,
309,2016-11-05,9.0425,11.6,15.9,7.2,0.0,0.0,0.0,
310,2016-11-06,7.645,9.0,13.3,4.6,0.0,0.0,0.0,
311,2016-11-07,8.345,8.2,15.1,1.3,0.0,0.0,0.0,
312,2016-11-08,9.955,11.0,16.5,5.4,2.0,0.0,2.0,
313,2016-11-09,6.1125,5.8,11.1,0.5,0.0,0.0,0.0,
314,2016-11-10,7.26,8.7,16.8,0.5,0.0,0.0,0.0,
315,2016-11-11,5.4275,6.2,12.0,0.3,0.0,0.0,0.0,
316,2016-11-12,2.5225,3.5,9.8,-2.9,0.0,0.0,0.0,
317,2016-11-13,6.2925,6.7,12.6,0.7,0.0,0.0,0.0,
318,2016-11-14,6.905,8.6,14.1,3.0,0.0,0.0,0.0,
319,2016-11-15,5.735,7.2,13.0,1.4,0.0,0.0,0.0,
320,2016-11-16,7.66,7.6,12.0,3.1,0.4,0.0,0.4,
321,2016-11-17,6.135,6.7,11.7,1.7,0.0,0.0,0.0,
322,2016-11-18,9.67,10.8,16.5,5.1,0.0,0.0,0.0,
323,2016-11-19,7.7275,7.3,14.8,-0.2,4.8,0.0,4.8,
324,2016-11-20,-0.3025,-0.2,2.4,-2.7,0.0,0.6,0.6,0.0
325,2016-11-21,-1.9125,-0.5,1.9,-2.8,0.0,0.0,0.0,
326,2016-11-22,-2.2975,-1.1,2.6,-4.8,0.0,0.0,0.0,
327,2016-11-23,-2.8425,-1.1,1.3,-3.4,1.2,0.4,1.6,0.0
328,2016-11-24,1.445,2.5,3.8,1.2,3.8,0.0,3.8,
329,2016-11-25,2.4725,5.4,7.3,3.5,0.6,0.0,0.6,
330,2016-11-26,2.9425,4.4,6.4,2.3,2.4,0.0,2.4,
331,2016-11-27,2.21,4.4,7.8,0.9,0.0,0.0,0.0,
332,2016-11-28,3.9075,5.4,8.1,2.7,1.6,0.0,1.6,
333,2016-11-29,8.82,10.3,14.6,6.0,2.4,0.0,2.4,
334,2016-11-30,8.7425,8.9,11.5,6.3,7.4,0.0,7.4,
335,2016-12-01,5.015,5.9,7.8,4.0,0.0,0.0,0.0,
336,2016-12-02,3.1725,3.8,5.7,1.9,0.0,0.0,0.0,
337,2016-12-03,2.2575,3.1,6.0,0.1,0.0,0.0,0.0,
338,2016-12-04,0.9125,1.6,2.8,0.3,,1.2,0.6,1.0
339,2016-12-05,1.04,3.1,5.8,0.3,0.0,3.0,3.0,0.0
340,2016-12-06,0.6425,2.2,5.4,-1.1,4.6,0.0,4.6,
341,2016-12-07,0.9,1.1,3.3,-1.1,0.0,0.0,0.0,
342,2016-12-08,-1.6575,-2.2,0.0,-4.4,0.0,0.8,0.6,0.0
343,2016-12-09,-4.05,-4.1,-0.9,-7.2,0.0,0.0,0.0,0.0
344,2016-12-10,-5.0025,-4.3,-1.4,-7.1,0.0,0.2,0.2,0.0
345,2016-12-11,-5.17,-3.7,-0.1,-7.2,0.0,13.8,14.6,0.0
346,2016-12-12,-1.17,-0.2,2.4,-2.7,0.0,2.8,3.4,15.0
347,2016-12-13,-5.5525,-4.0,-1.3,-6.6,0.0,0.0,0.0,8.0
